po_item_id,po_id,product_id,quantity,unit_cost,line_total
POI000565,PO00565,P0029,116,24.29,2817.64
POI000566,PO00566,P0029,111,24.29,2696.19
POI000567,PO00567,P0029,119,24.29,2890.51
POI000568,PO00568,P0030,180,21.15,3807.0
POI000569,PO00569,P0030,172,18.9,3250.8
POI000570,PO00570,P0030,185,18.9,3496.5
POI000571,PO00571,P0030,185,21.15,3912.75
POI000572,PO00572,P0030,176,18.9,3326.4
POI000573,PO00573,P0030,185,21.15,3912.75
POI000574,PO00574,P0030,182,21.15,3849.3
POI000575,PO00575,P0030,181,21.15,3828.15
POI000576,PO00576,P0030,183,18.9,3458.7
POI000577,PO00577,P0030,179,21.15,3785.85
POI000578,PO00578,P0030,184,21.15,3891.6
POI000579,PO00579,P0030,185,18.9,3496.5
POI000580,PO00580,P0030,184,21.15,3891.6
POI000581,PO00581,P0030,185,18.9,3496.5
POI000582,PO00582,P0030,185,18.9,3496.5
POI000583,PO00583,P0030,175,18.9,3307.5
POI000584,PO00584,P0030,172,21.15,3637.8
POI000585,PO00585,P0030,173,18.9,3269.7
POI000586,PO00586,P0030,177,18.9,3345.3
POI000587,PO00587,P0030,185,21.15,3912.75
POI000588,PO00588,P0030,181,18.9,3420.9
POI000589,PO00589,P0030,183,21.15,3870.45
POI000590,PO00590,P0030,185,21.15,3912.75
POI000591,PO00591,P0030,185,18.9,3496.5
POI000592,PO00592,P0030,185,18.9,3496.5
POI000593,PO00593,P0030,180,21.15,3807.0
POI000594,PO00594,P0030,185,18.9,3496.5
POI000595,PO00595,P0030,181,21.15,3828.15
POI000596,PO00596,P0030,177,18.9,3345.3
POI000597,PO00597,P0030,185,21.15,3912.75
POI000598,PO00598,P0030,183,21.15,3870.45
POI000599,PO00599,P0030,175,21.15,3701.25
POI000600,PO00600,P0030,178,18.9,3364.2
POI000601,PO00601,P0030,178,21.15,3764.7
POI000602,PO00602,P0030,185,21.15,3912.75
POI000603,PO00603,P0030,175,18.9,3307.5
POI000604,PO00604,P0030,185,18.9,3496.5
POI000605,PO00605,P0030,179,18.9,3383.1
POI000606,PO00606,P0030,178,18.9,3364.2
POI000607,PO00607,P0030,175,18.9,3307.5
POI000608,PO00608,P0030,179,21.15,3785.85
POI000609,PO00609,P0030,185,21.15,3912.75
POI000610,PO00610,P0030,185,21.15,3912.75
POI000611,PO00611,P0030,177,18.9,3345.3
POI000612,PO00612,P0030,185,21.15,3912.75
POI000613,PO00613,P0030,185,21.15,3912.75
POI000614,PO00614,P0031,264,15.05,3973.2
POI000615,PO00615,P0031,264,15.9,4197.6
POI000616,PO00616,P0031,263,15.05,3958.15
POI000617,PO00617,P0031,263,15.9,4181.7
POI000618,PO00618,P0031,266,15.05,4003.3
POI000619,PO00619,P0031,266,15.05,4003.3
POI000620,PO00620,P0031,263,15.9,4181.7
POI000621,PO00621,P0032,424,1.49,631.76
POI000622,PO00622,P0032,416,1.74,723.84
POI000623,PO00623,P0032,424,1.49,631.76
POI000624,PO00624,P0032,429,1.49,639.21
POI000625,PO00625,P0032,429,1.49,639.21
POI000626,PO00626,P0032,423,1.49,630.27
POI000627,PO00627,P0032,429,1.74,746.46
POI000628,PO00628,P0032,414,1.74,720.36
POI000629,PO00629,P0032,428,1.74,744.72
POI000630,PO00630,P0032,419,1.74,729.06
POI000631,PO00631,P0032,426,1.49,634.74
POI000632,PO00632,P0032,417,1.74,725.58
POI000633,PO00633,P0032,420,1.74,730.8
POI000634,PO00634,P0032,417,1.74,725.58
POI000635,PO00635,P0032,429,1.74,746.46
POI000636,PO00636,P0032,414,1.49,616.86
POI000637,PO00637,P0032,429,1.74,746.46
POI000638,PO00638,P0033,322,2.3,740.6
POI000639,PO00639,P0033,323,2.32,749.36
POI000640,PO00640,P0033,329,2.32,763.28
POI000641,PO00641,P0033,337,2.3,775.1
POI000642,PO00642,P0033,322,2.56,824.32
POI000643,PO00643,P0033,328,2.56,839.68
POI000644,PO00644,P0033,324,2.56,829.44
POI000645,PO00645,P0033,327,2.3,752.1
POI000646,PO00646,P0033,321,2.56,821.76
POI000647,PO00647,P0033,324,2.32,751.68
POI000648,PO00648,P0033,330,2.32,765.6
POI000649,PO00649,P0033,328,2.56,839.68
POI000650,PO00650,P0034,399,9.84,3926.16
POI000651,PO00651,P0034,393,9.84,3867.12
POI000652,PO00652,P0034,384,9.84,3778.56
POI000653,PO00653,P0034,382,9.84,3758.88
POI000654,PO00654,P0034,382,9.84,3758.88
POI000655,PO00655,P0034,382,9.84,3758.88
POI000656,PO00656,P0034,399,9.84,3926.16
POI000657,PO00657,P0034,382,9.84,3758.88
POI000658,PO00658,P0034,388,9.84,3817.92
POI000659,PO00659,P0034,397,9.84,3906.48
POI000660,PO00660,P0034,395,9.84,3886.8
POI000661,PO00661,P0034,384,9.84,3778.56
POI000662,PO00662,P0034,390,9.84,3837.6
POI000663,PO00663,P0034,385,9.84,3788.4
POI000664,PO00664,P0034,391,9.84,3847.44
POI000665,PO00665,P0035,487,21.41,10426.67
POI000666,PO00666,P0035,487,22.89,11147.43
POI000667,PO00667,P0035,486,22.89,11124.54
POI000668,PO00668,P0035,486,22.89,11124.54
POI000669,PO00669,P0035,492,22.89,11261.88
POI000670,PO00670,P0035,481,21.41,10298.21
POI000671,PO00671,P0035,485,22.89,11101.65
POI000672,PO00672,P0035,479,21.41,10255.39
POI000673,PO00673,P0035,476,22.89,10895.64
POI000674,PO00674,P0035,482,21.41,10319.62
POI000675,PO00675,P0035,487,21.41,10426.67
POI000676,PO00676,P0035,476,21.41,10191.16
POI000677,PO00677,P0036,111,16.13,1790.43
POI000678,PO00678,P0036,109,16.13,1758.17
POI000679,PO00679,P0036,113,16.13,1822.69
POI000680,PO00680,P0036,118,16.13,1903.34
POI000681,PO00681,P0036,122,16.13,1967.86
POI000682,PO00682,P0036,110,16.13,1774.3
POI000683,PO00683,P0036,113,16.13,1822.69
POI000684,PO00684,P0036,112,16.13,1806.56
POI000685,PO00685,P0036,115,16.13,1854.95
POI000686,PO00686,P0036,113,16.13,1822.69
POI000687,PO00687,P0036,109,16.13,1758.17
POI000688,PO00688,P0036,112,16.13,1806.56
POI000689,PO00689,P0036,125,16.13,2016.25
POI000690,PO00690,P0036,114,16.13,1838.82
POI000691,PO00691,P0036,109,16.13,1758.17
POI000692,PO00692,P0036,130,16.13,2096.9
POI000693,PO00693,P0036,111,16.13,1790.43
POI000694,PO00694,P0036,115,16.13,1854.95
POI000695,PO00695,P0036,116,16.13,1871.08
POI000696,PO00696,P0036,119,16.13,1919.47
POI000697,PO00697,P0036,109,16.13,1758.17
POI000698,PO00698,P0036,124,16.13,2000.12
POI000699,PO00699,P0036,109,16.13,1758.17
POI000700,PO00700,P0036,118,16.13,1903.34
POI000701,PO00701,P0036,125,16.13,2016.25
POI000702,PO00702,P0036,118,16.13,1903.34
POI000703,PO00703,P0036,113,16.13,1822.69
POI000704,PO00704,P0036,117,16.13,1887.21
POI000705,PO00705,P0036,111,16.13,1790.43
POI000706,PO00706,P0036,120,16.13,1935.6
POI000707,PO00707,P0036,121,16.13,1951.73
POI000708,PO00708,P0036,113,16.13,1822.69
POI000709,PO00709,P0036,111,16.13,1790.43
POI000710,PO00710,P0036,109,16.13,1758.17
POI000711,PO00711,P0036,113,16.13,1822.69
POI000712,PO00712,P0036,114,16.13,1838.82
POI000713,PO00713,P0036,122,16.13,1967.86
POI000714,PO00714,P0036,119,16.13,1919.47
POI000715,PO00715,P0036,114,16.13,1838.82
POI000716,PO00716,P0036,121,16.13,1951.73
POI000717,PO00717,P0036,112,16.13,1806.56
POI000718,PO00718,P0036,118,16.13,1903.34
POI000719,PO00719,P0036,115,16.13,1854.95
POI000720,PO00720,P0036,110,16.13,1774.3
POI000721,PO00721,P0036,125,16.13,2016.25
POI000722,PO00722,P0036,119,16.13,1919.47
POI000723,PO00723,P0037,146,5.08,741.68
POI000724,PO00724,P0037,152,5.73,870.96
POI000725,PO00725,P0037,148,5.08,751.84
POI000726,PO00726,P0037,149,5.08,756.92
POI000727,PO00727,P0037,145,5.73,830.85
POI000728,PO00728,P0037,153,5.73,876.69
POI000729,PO00729,P0037,159,4.71,748.89
POI000730,PO00730,P0037,145,5.73,830.85
POI000731,PO00731,P0037,146,5.08,741.68
POI000732,PO00732,P0037,146,4.71,687.66
POI000733,PO00733,P0037,146,4.71,687.66
POI000734,PO00734,P0037,150,5.08,762.0
POI000735,PO00735,P0037,147,4.71,692.37
POI000736,PO00736,P0037,146,5.73,836.58
POI000737,PO00737,P0037,145,5.73,830.85
POI000738,PO00738,P0037,155,5.73,888.15
POI000739,PO00739,P0037,146,5.73,836.58
POI000740,PO00740,P0037,148,5.73,848.04
POI000741,PO00741,P0037,148,5.08,751.84
POI000742,PO00742,P0037,146,4.71,687.66
POI000743,PO00743,P0038,265,6.91,1831.15
POI000744,PO00744,P0038,265,7.3,1934.5
POI000745,PO00745,P0038,268,7.65,2050.2
POI000746,PO00746,P0038,280,6.91,1934.8
POI000747,PO00747,P0038,280,7.65,2142.0
POI000748,PO00748,P0038,274,7.3,2000.2
POI000749,PO00749,P0038,290,7.65,2218.5
POI000750,PO00750,P0038,282,7.65,2157.3
POI000751,PO00751,P0038,279,6.91,1927.89
POI000752,PO00752,P0038,270,7.3,1971.0
POI000753,PO00753,P0038,275,7.3,2007.5
POI000754,PO00754,P0038,264,7.3,1927.2
POI000755,PO00755,P0038,266,7.65,2034.9
POI000756,PO00756,P0038,272,7.65,2080.8
POI000757,PO00757,P0038,269,7.65,2057.85
POI000758,PO00758,P0038,283,7.65,2164.95
POI000759,PO00759,P0038,267,7.65,2042.55
POI000760,PO00760,P0038,271,6.91,1872.61
POI000761,PO00761,P0038,266,6.91,1838.06
POI000762,PO00762,P0038,274,7.65,2096.1
POI000763,PO00763,P0038,271,7.3,1978.3
POI000764,PO00764,P0038,266,6.91,1838.06
POI000765,PO00765,P0038,264,7.3,1927.2
POI000766,PO00766,P0038,271,7.3,1978.3
POI000767,PO00767,P0038,264,6.91,1824.24
POI000768,PO00768,P0038,278,7.3,2029.4
POI000769,PO00769,P0039,100,3.71,371.0
POI000770,PO00770,P0039,100,3.71,371.0
POI000771,PO00771,P0039,102,3.6,367.2
POI000772,PO00772,P0039,98,3.71,363.58
POI000773,PO00773,P0039,101,3.71,374.71
POI000774,PO00774,P0039,102,3.71,378.42
POI000775,PO00775,P0039,100,3.71,371.0
POI000776,PO00776,P0039,102,3.71,378.42
POI000777,PO00777,P0039,102,3.6,367.2
POI000778,PO00778,P0039,98,3.71,363.58
POI000779,PO00779,P0039,98,3.71,363.58
POI000780,PO00780,P0039,101,3.71,374.71
POI000781,PO00781,P0040,51,13.88,707.88
POI000782,PO00782,P0040,51,13.88,707.88
POI000783,PO00783,P0040,52,13.88,721.76
POI000784,PO00784,P0040,58,13.88,805.04
POI000785,PO00785,P0040,52,13.88,721.76
POI000786,PO00786,P0040,52,13.88,721.76
POI000787,PO00787,P0040,51,13.88,707.88
POI000788,PO00788,P0040,51,13.88,707.88
POI000789,PO00789,P0040,55,13.88,763.4
POI000790,PO00790,P0040,53,13.88,735.64
POI000791,PO00791,P0040,51,13.88,707.88
POI000792,PO00792,P0040,55,13.88,763.4
POI000793,PO00793,P0040,53,13.88,735.64
POI000794,PO00794,P0040,51,13.88,707.88
POI000795,PO00795,P0040,51,13.88,707.88
POI000796,PO00796,P0040,52,13.88,721.76
POI000797,PO00797,P0040,54,13.88,749.52
POI000798,PO00798,P0040,56,13.88,777.28
POI000799,PO00799,P0040,53,13.88,735.64
POI000800,PO00800,P0040,53,13.88,735.64
POI000801,PO00801,P0040,52,13.88,721.76
POI000802,PO00802,P0040,52,13.88,721.76
POI000803,PO00803,P0040,53,13.88,735.64
POI000804,PO00804,P0040,54,13.88,749.52
POI000805,PO00805,P0040,54,13.88,749.52
POI000806,PO00806,P0040,55,13.88,763.4
POI000807,PO00807,P0040,51,13.88,707.88
POI000808,PO00808,P0040,51,13.88,707.88
POI000809,PO00809,P0040,57,13.88,791.16
POI000810,PO00810,P0041,257,17.39,4469.23
POI000811,PO00811,P0041,248,17.39,4312.72
POI000812,PO00812,P0041,252,17.39,4382.28
POI000813,PO00813,P0041,250,17.39,4347.5
POI000814,PO00814,P0041,256,17.39,4451.84
POI000815,PO00815,P0041,258,17.39,4486.62
POI000816,PO00816,P0041,252,17.39,4382.28
POI000817,PO00817,P0041,258,17.39,4486.62
POI000818,PO00818,P0041,245,17.39,4260.55
POI000819,PO00819,P0041,257,17.39,4469.23
POI000820,PO00820,P0041,250,17.39,4347.5
POI000821,PO00821,P0041,268,17.39,4660.52
POI000822,PO00822,P0041,259,17.39,4504.01
POI000823,PO00823,P0041,254,17.39,4417.06
POI000824,PO00824,P0041,266,17.39,4625.74
POI000825,PO00825,P0041,248,17.39,4312.72
POI000826,PO00826,P0041,264,17.39,4590.96
POI000827,PO00827,P0041,247,17.39,4295.33
POI000828,PO00828,P0041,248,17.39,4312.72
POI000829,PO00829,P0041,256,17.39,4451.84
POI000830,PO00830,P0041,244,17.39,4243.16
POI000831,PO00831,P0041,257,17.39,4469.23
POI000832,PO00832,P0041,243,17.39,4225.77
POI000833,PO00833,P0041,242,17.39,4208.38
POI000834,PO00834,P0041,257,17.39,4469.23
POI000835,PO00835,P0041,250,17.39,4347.5
POI000836,PO00836,P0041,243,17.39,4225.77
POI000837,PO00837,P0041,248,17.39,4312.72
POI000838,PO00838,P0041,244,17.39,4243.16
POI000839,PO00839,P0041,242,17.39,4208.38
POI000840,PO00840,P0041,254,17.39,4417.06
POI000841,PO00841,P0042,223,19.33,4310.59
POI000842,PO00842,P0042,219,21.5,4708.5
POI000843,PO00843,P0042,213,21.5,4579.5
POI000844,PO00844,P0042,213,19.33,4117.29
POI000845,PO00845,P0042,215,19.33,4155.95
POI000846,PO00846,P0042,221,21.5,4751.5
POI000847,PO00847,P0042,220,19.89,4375.8
POI000848,PO00848,P0042,215,19.89,4276.35
POI000849,PO00849,P0042,215,19.89,4276.35
POI000850,PO00850,P0042,217,19.33,4194.61
POI000851,PO00851,P0042,223,21.5,4794.5
POI000852,PO00852,P0042,225,19.33,4349.25
POI000853,PO00853,P0042,216,21.5,4644.0
POI000854,PO00854,P0042,216,19.33,4175.28
POI000855,PO00855,P0042,222,19.33,4291.26
POI000856,PO00856,P0042,218,19.89,4336.02
POI000857,PO00857,P0042,215,19.89,4276.35
POI000858,PO00858,P0042,220,19.89,4375.8
POI000859,PO00859,P0042,212,21.5,4558.0
POI000860,PO00860,P0042,215,21.5,4622.5
POI000861,PO00861,P0043,299,3.23,965.77
POI000862,PO00862,P0043,299,3.23,965.77
POI000863,PO00863,P0043,297,3.23,959.31
POI000864,PO00864,P0043,301,3.23,972.23
POI000865,PO00865,P0043,299,3.23,965.77
POI000866,PO00866,P0043,300,3.23,969.0
POI000867,PO00867,P0043,301,3.23,972.23
POI000868,PO00868,P0044,251,6.1,1531.1
POI000869,PO00869,P0044,253,6.1,1543.3
POI000870,PO00870,P0044,246,6.1,1500.6
POI000871,PO00871,P0044,260,6.01,1562.6
POI000872,PO00872,P0044,259,6.1,1579.9
POI000873,PO00873,P0044,256,6.01,1538.56
POI000874,PO00874,P0044,254,6.01,1526.54
POI000875,PO00875,P0044,251,6.01,1508.51
POI000876,PO00876,P0044,252,6.1,1537.2
POI000877,PO00877,P0044,245,6.1,1494.5
POI000878,PO00878,P0044,243,6.01,1460.43
POI000879,PO00879,P0044,246,6.1,1500.6
POI000880,PO00880,P0044,252,6.1,1537.2
POI000881,PO00881,P0044,245,6.1,1494.5
POI000882,PO00882,P0044,253,6.01,1520.53
POI000883,PO00883,P0044,263,6.01,1580.63
POI000884,PO00884,P0044,243,6.01,1460.43
POI000885,PO00885,P0044,255,6.1,1555.5
POI000886,PO00886,P0044,263,6.1,1604.3
POI000887,PO00887,P0044,252,6.1,1537.2
POI000888,PO00888,P0044,243,6.01,1460.43
POI000889,PO00889,P0044,265,6.01,1592.65
POI000890,PO00890,P0044,249,6.1,1518.9
POI000891,PO00891,P0044,252,6.01,1514.52
POI000892,PO00892,P0044,252,6.1,1537.2
POI000893,PO00893,P0044,248,6.01,1490.48
POI000894,PO00894,P0044,258,6.1,1573.8
POI000895,PO00895,P0044,258,6.01,1550.58
POI000896,PO00896,P0044,252,6.01,1514.52
POI000897,PO00897,P0044,253,6.1,1543.3
POI000898,PO00898,P0044,249,6.1,1518.9
POI000899,PO00899,P0045,469,4.09,1918.21
POI000900,PO00900,P0045,465,4.09,1901.85
POI000901,PO00901,P0045,469,4.09,1918.21
POI000902,PO00902,P0045,469,4.09,1918.21
POI000903,PO00903,P0045,469,4.09,1918.21
POI000904,PO00904,P0045,469,4.09,1918.21
POI000905,PO00905,P0045,469,4.09,1918.21
POI000906,PO00906,P0045,460,4.09,1881.4
POI000907,PO00907,P0045,466,4.09,1905.94
POI000908,PO00908,P0045,460,4.09,1881.4
POI000909,PO00909,P0045,469,4.09,1918.21
POI000910,PO00910,P0045,461,4.09,1885.49
POI000911,PO00911,P0045,463,4.09,1893.67
POI000912,PO00912,P0045,469,4.09,1918.21
POI000913,PO00913,P0045,465,4.09,1901.85
POI000914,PO00914,P0046,244,3.56,868.64
POI000915,PO00915,P0046,232,3.56,825.92
POI000916,PO00916,P0046,232,3.56,825.92
POI000917,PO00917,P0046,228,3.56,811.68
POI000918,PO00918,P0046,228,3.56,811.68
POI000919,PO00919,P0046,239,3.56,850.84
POI000920,PO00920,P0046,234,3.56,833.04
POI000921,PO00921,P0046,237,3.56,843.72
POI000922,PO00922,P0046,233,3.56,829.48
POI000923,PO00923,P0046,230,3.56,818.8
POI000924,PO00924,P0046,233,3.56,829.48
POI000925,PO00925,P0046,229,3.56,815.24
POI000926,PO00926,P0046,234,3.56,833.04
POI000927,PO00927,P0046,239,3.56,850.84
POI000928,PO00928,P0046,230,3.56,818.8
POI000929,PO00929,P0047,130,5.94,772.2
POI000930,PO00930,P0047,134,5.94,795.96
POI000931,PO00931,P0047,131,5.94,778.14
POI000932,PO00932,P0047,130,5.94,772.2
POI000933,PO00933,P0047,131,5.94,778.14
POI000934,PO00934,P0047,130,5.94,772.2
POI000935,PO00935,P0047,133,5.94,790.02
POI000936,PO00936,P0047,131,5.94,778.14
POI000937,PO00937,P0047,132,5.94,784.08
POI000938,PO00938,P0047,130,5.94,772.2
POI000939,PO00939,P0048,366,5.63,2060.58
POI000940,PO00940,P0048,365,5.69,2076.85
POI000941,PO00941,P0048,357,5.89,2102.73
POI000942,PO00942,P0048,363,5.63,2043.69
POI000943,PO00943,P0048,357,5.89,2102.73
POI000944,PO00944,P0048,360,5.63,2026.8
POI000945,PO00945,P0048,360,5.69,2048.4
POI000946,PO00946,P0048,367,5.69,2088.23
POI000947,PO00947,P0048,359,5.89,2114.51
POI000948,PO00948,P0048,360,5.63,2026.8
POI000949,PO00949,P0048,366,5.69,2082.54
POI000950,PO00950,P0048,357,5.69,2031.33
POI000951,PO00951,P0049,249,12.41,3090.09
POI000952,PO00952,P0049,249,12.41,3090.09
POI000953,PO00953,P0049,247,12.41,3065.27
POI000954,PO00954,P0049,250,12.41,3102.5
POI000955,PO00955,P0049,252,12.41,3127.32
POI000956,PO00956,P0049,246,12.41,3052.86
POI000957,PO00957,P0049,245,12.41,3040.45
POI000958,PO00958,P0049,248,12.41,3077.68
POI000959,PO00959,P0049,249,12.41,3090.09
POI000960,PO00960,P0050,175,5.64,987.0
POI000961,PO00961,P0050,175,6.59,1153.25
POI000962,PO00962,P0050,180,6.59,1186.2
POI000963,PO00963,P0050,178,5.64,1003.92
POI000964,PO00964,P0050,179,5.64,1009.56
POI000965,PO00965,P0050,182,6.59,1199.38
POI000966,PO00966,P0050,169,6.59,1113.71
POI000967,PO00967,P0050,169,6.59,1113.71
POI000968,PO00968,P0050,176,6.59,1159.84
POI000969,PO00969,P0050,176,6.59,1159.84
POI000970,PO00970,P0050,182,6.59,1199.38
POI000971,PO00971,P0050,170,6.59,1120.3
POI000972,PO00972,P0050,187,5.64,1054.68
POI000973,PO00973,P0050,179,6.59,1179.61
POI000974,PO00974,P0050,177,5.64,998.28
POI000975,PO00975,P0050,181,5.64,1020.84
POI000976,PO00976,P0050,183,5.64,1032.12
POI000977,PO00977,P0050,170,5.64,958.8
POI000978,PO00978,P0050,175,6.59,1153.25
POI000979,PO00979,P0050,182,6.59,1199.38
POI000980,PO00980,P0050,180,5.64,1015.2
POI000981,PO00981,P0050,175,6.59,1153.25
POI000982,PO00982,P0050,174,5.64,981.36
POI000983,PO00983,P0050,180,5.64,1015.2
POI000984,PO00984,P0050,178,6.59,1173.02
POI000985,PO00985,P0050,175,6.59,1153.25
POI000986,PO00986,P0050,171,5.64,964.44
POI000987,PO00987,P0050,171,6.59,1126.89
POI000988,PO00988,P0050,179,5.64,1009.56
POI000989,PO00989,P0050,170,5.64,958.8
POI000990,PO00990,P0051,260,3.94,1024.4
POI000991,PO00991,P0051,262,3.94,1032.28
POI000992,PO00992,P0051,254,3.59,911.86
POI000993,PO00993,P0051,262,3.94,1032.28
POI000994,PO00994,P0051,262,3.94,1032.28
POI000995,PO00995,P0051,262,3.59,940.58
POI000996,PO00996,P0051,254,3.59,911.86
POI000997,PO00997,P0051,255,3.94,1004.7
POI000998,PO00998,P0051,262,3.94,1032.28
POI000999,PO00999,P0051,262,3.94,1032.28
POI001000,PO01000,P0051,262,3.94,1032.28
POI001001,PO01001,P0051,259,3.94,1020.46
POI001002,PO01002,P0051,262,3.94,1032.28
POI001003,PO01003,P0051,262,3.94,1032.28
POI001004,PO01004,P0051,260,3.59,933.4
POI001005,PO01005,P0051,257,3.59,922.63
POI001006,PO01006,P0051,262,3.59,940.58
POI001007,PO01007,P0051,257,3.59,922.63
POI001008,PO01008,P0051,253,3.94,996.82
POI001009,PO01009,P0051,257,3.94,1012.58
POI001010,PO01010,P0051,262,3.94,1032.28
POI001011,PO01011,P0051,262,3.94,1032.28
POI001012,PO01012,P0051,258,3.94,1016.52
POI001013,PO01013,P0051,262,3.94,1032.28
POI001014,PO01014,P0051,262,3.59,940.58
POI001015,PO01015,P0051,253,3.59,908.27
POI001016,PO01016,P0051,255,3.94,1004.7
POI001017,PO01017,P0052,207,2.06,426.42
POI001018,PO01018,P0052,203,2.06,418.18
POI001019,PO01019,P0052,211,2.06,434.66
POI001020,PO01020,P0052,208,2.06,428.48
POI001021,PO01021,P0052,220,2.04,448.8
POI001022,PO01022,P0052,211,2.04,430.44
POI001023,PO01023,P0052,208,2.06,428.48
POI001024,PO01024,P0052,216,2.06,444.96
POI001025,PO01025,P0052,219,2.04,446.76
POI001026,PO01026,P0052,208,2.06,428.48
POI001027,PO01027,P0052,212,2.06,436.72
POI001028,PO01028,P0052,208,2.04,424.32
POI001029,PO01029,P0052,208,2.04,424.32
POI001030,PO01030,P0052,211,2.04,430.44
POI001031,PO01031,P0052,204,2.06,420.24
POI001032,PO01032,P0052,205,2.04,418.2
POI001033,PO01033,P0052,209,2.04,426.36
POI001034,PO01034,P0052,208,2.06,428.48
POI001035,PO01035,P0052,211,2.04,430.44
POI001036,PO01036,P0053,128,24.5,3136.0
POI001037,PO01037,P0053,128,18.63,2384.64
POI001038,PO01038,P0053,128,18.63,2384.64
POI001039,PO01039,P0053,128,18.63,2384.64
POI001040,PO01040,P0053,127,18.63,2366.01
POI001041,PO01041,P0053,128,24.5,3136.0
POI001042,PO01042,P0053,128,18.63,2384.64
POI001043,PO01043,P0053,129,18.63,2403.27
POI001044,PO01044,P0053,127,24.5,3111.5
POI001045,PO01045,P0053,127,24.5,3111.5
POI001046,PO01046,P0054,85,8.35,709.75
POI001047,PO01047,P0054,82,8.35,684.7
POI001048,PO01048,P0054,92,8.35,768.2
POI001049,PO01049,P0054,95,8.35,793.25
POI001050,PO01050,P0054,98,9.22,903.56
POI001051,PO01051,P0054,93,9.22,857.46
POI001052,PO01052,P0054,99,9.22,912.78
POI001053,PO01053,P0054,82,9.56,783.92
POI001054,PO01054,P0054,84,9.22,774.48
POI001055,PO01055,P0054,84,8.35,701.4
POI001056,PO01056,P0054,90,9.22,829.8
POI001057,PO01057,P0054,83,9.22,765.26
POI001058,PO01058,P0054,84,9.56,803.04
POI001059,PO01059,P0054,95,9.22,875.9
POI001060,PO01060,P0054,104,9.22,958.88
POI001061,PO01061,P0054,81,8.35,676.35
POI001062,PO01062,P0054,88,8.35,734.8
POI001063,PO01063,P0054,89,8.35,743.15
POI001064,PO01064,P0054,94,9.22,866.68
POI001065,PO01065,P0054,84,9.56,803.04
POI001066,PO01066,P0054,93,9.22,857.46
POI001067,PO01067,P0054,111,8.35,926.85
POI001068,PO01068,P0054,81,9.22,746.82
POI001069,PO01069,P0054,95,9.22,875.9
POI001070,PO01070,P0054,96,9.56,917.76
POI001071,PO01071,P0054,96,9.22,885.12
POI001072,PO01072,P0054,88,9.22,811.36
POI001073,PO01073,P0054,89,9.22,820.58
POI001074,PO01074,P0054,94,9.22,866.68
POI001075,PO01075,P0054,81,9.22,746.82
POI001076,PO01076,P0054,86,9.56,822.16
POI001077,PO01077,P0054,85,9.22,783.7
POI001078,PO01078,P0054,95,9.56,908.2
POI001079,PO01079,P0054,94,8.35,784.9
POI001080,PO01080,P0054,99,9.56,946.44
POI001081,PO01081,P0054,94,8.35,784.9
POI001082,PO01082,P0054,93,9.22,857.46
POI001083,PO01083,P0054,86,9.22,792.92
POI001084,PO01084,P0054,98,9.56,936.88
POI001085,PO01085,P0054,82,9.22,756.04
POI001086,PO01086,P0054,84,9.22,774.48
POI001087,PO01087,P0054,94,9.22,866.68
POI001088,PO01088,P0054,88,9.22,811.36
POI001089,PO01089,P0054,95,8.35,793.25
POI001090,PO01090,P0054,89,8.35,743.15
POI001091,PO01091,P0054,88,9.22,811.36
POI001092,PO01092,P0054,87,9.56,831.72
POI001093,PO01093,P0054,88,9.22,811.36
POI001094,PO01094,P0054,92,8.35,768.2
POI001095,PO01095,P0054,96,9.22,885.12
POI001096,PO01096,P0054,101,9.22,931.22
POI001097,PO01097,P0054,92,9.22,848.24
POI001098,PO01098,P0054,93,9.22,857.46
POI001099,PO01099,P0054,90,8.35,751.5
POI001100,PO01100,P0054,87,9.22,802.14
POI001101,PO01101,P0054,85,8.35,709.75
POI001102,PO01102,P0054,85,9.22,783.7
POI001103,PO01103,P0054,82,9.22,756.04
POI001104,PO01104,P0054,98,9.22,903.56
POI001105,PO01105,P0054,96,8.35,801.6
POI001106,PO01106,P0054,90,9.56,860.4
POI001107,PO01107,P0054,83,9.22,765.26
POI001108,PO01108,P0054,83,8.35,693.05
POI001109,PO01109,P0054,81,8.35,676.35
POI001110,PO01110,P0054,92,9.22,848.24
POI001111,PO01111,P0054,97,9.22,894.34
POI001112,PO01112,P0054,91,9.22,839.02
