po_id,order_date,store_id,supplier_id,status,total_units,total_cost
PO00471,2025-11-04,S01,SUP003,Received,310,4953.8
PO00472,2025-12-03,S01,SUP003,Received,308,4921.84
PO00473,2025-12-31,S01,SUP003,Received,310,4953.8
PO00474,2025-01-10,S01,SUP007,Received,314,6031.94
PO00475,2025-01-28,S01,SUP003,Received,325,7725.25
PO00476,2025-02-13,S01,SUP003,Received,337,8010.49
PO00477,2025-03-01,S01,SUP007,Received,326,6262.46
PO00478,2025-03-15,S01,SUP003,Received,321,7630.17
PO00479,2025-03-30,S01,SUP003,Received,326,7749.02
PO00480,2025-04-13,S01,SUP003,Received,317,7535.09
PO00481,2025-04-27,S01,SUP003,Received,314,7463.78
PO00482,2025-05-12,S01,SUP003,Received,318,7558.86
PO00483,2025-05-27,S01,SUP007,Received,333,6396.93
PO00484,2025-06-10,S01,SUP007,Received,316,6070.36
PO00485,2025-06-25,S01,SUP007,Received,313,6012.73
PO00486,2025-07-11,S01,SUP003,Received,318,7558.86
PO00487,2025-07-28,S01,SUP003,Received,315,7487.55
PO00488,2025-08-16,S01,SUP003,Received,319,7582.63
PO00489,2025-09-05,S01,SUP007,Received,313,6012.73
PO00490,2025-09-22,S01,SUP007,Received,320,6147.2
PO00491,2025-10-12,S01,SUP003,Received,320,7606.4
PO00492,2025-10-30,S01,SUP003,Received,314,7463.78
PO00493,2025-11-19,S01,SUP007,Received,322,6185.62
PO00494,2025-12-05,S01,SUP007,Received,314,6031.94
PO00495,2025-12-25,S01,SUP003,Received,319,7582.63
PO00496,2025-02-15,S01,SUP001,Received,372,5438.64
PO00497,2025-04-14,S01,SUP001,Received,375,5482.5
PO00498,2025-06-19,S01,SUP007,Received,373,5643.49
PO00499,2025-08-30,S01,SUP007,Received,373,5643.49
PO00500,2025-11-15,S01,SUP010,Received,372,5349.36
PO00501,2025-03-03,S01,SUP006,Received,280,4606.0
PO00502,2025-05-24,S01,SUP006,Received,280,4606.0
PO00503,2025-08-30,S01,SUP006,Received,279,4589.55
PO00504,2025-11-29,S01,SUP002,Received,279,5080.59
PO00505,2025-01-03,S01,SUP009,Received,124,3011.96
PO00506,2025-01-08,S01,SUP009,Received,108,2623.32
PO00507,2025-01-13,S01,SUP009,Received,112,2720.48
PO00508,2025-01-18,S01,SUP009,Received,108,2623.32
PO00509,2025-01-23,S01,SUP009,Received,109,2647.61
PO00510,2025-01-28,S01,SUP009,Received,124,3011.96
PO00511,2025-02-02,S01,SUP009,Received,120,2914.8
PO00512,2025-02-07,S01,SUP009,Received,115,2793.35
PO00513,2025-02-12,S01,SUP009,Received,114,2769.06
PO00514,2025-02-16,S01,SUP009,Received,107,2599.03
PO00515,2025-02-22,S01,SUP009,Received,130,3157.7
PO00516,2025-02-27,S01,SUP009,Received,108,2623.32
PO00517,2025-03-04,S01,SUP009,Received,124,3011.96
PO00518,2025-03-10,S01,SUP009,Received,130,3157.7
PO00519,2025-03-15,S01,SUP009,Received,116,2817.64
PO00520,2025-03-21,S01,SUP009,Received,130,3157.7
PO00521,2025-03-26,S01,SUP009,Received,129,3133.41
PO00522,2025-03-30,S01,SUP009,Received,113,2744.77
PO00523,2025-04-05,S01,SUP009,Received,130,3157.7
PO00524,2025-04-09,S01,SUP009,Received,111,2696.19
PO00525,2025-04-15,S01,SUP009,Received,127,3084.83
PO00526,2025-04-20,S01,SUP009,Received,116,2817.64
PO00527,2025-04-26,S01,SUP009,Received,127,3084.83
PO00528,2025-05-02,S01,SUP009,Received,118,2866.22
PO00529,2025-05-07,S01,SUP009,Received,116,2817.64
PO00530,2025-05-12,S01,SUP009,Received,109,2647.61
PO00531,2025-05-17,S01,SUP009,Received,125,3036.25
PO00532,2025-05-22,S01,SUP009,Received,110,2671.9
PO00533,2025-05-27,S01,SUP009,Received,111,2696.19
PO00534,2025-06-01,S01,SUP009,Received,107,2599.03
PO00535,2025-06-07,S01,SUP009,Received,115,2793.35
PO00536,2025-06-13,S01,SUP009,Received,127,3084.83
PO00537,2025-06-19,S01,SUP009,Received,118,2866.22
PO00538,2025-06-24,S01,SUP009,Received,110,2671.9
PO00539,2025-06-30,S01,SUP009,Received,109,2647.61
PO00540,2025-07-05,S01,SUP009,Received,109,2647.61
PO00541,2025-07-11,S01,SUP009,Received,115,2793.35
PO00542,2025-07-17,S01,SUP009,Received,130,3157.7
PO00543,2025-07-22,S01,SUP009,Received,107,2599.03
PO00544,2025-07-27,S01,SUP009,Received,113,2744.77
PO00545,2025-08-02,S01,SUP009,Received,117,2841.93
PO00546,2025-08-08,S01,SUP009,Received,118,2866.22
PO00547,2025-08-14,S01,SUP009,Received,111,2696.19
PO00548,2025-08-21,S01,SUP009,Received,124,3011.96
PO00549,2025-08-27,S01,SUP009,Received,117,2841.93
PO00550,2025-09-03,S01,SUP009,Received,112,2720.48
PO00551,2025-09-09,S01,SUP009,Received,108,2623.32
PO00552,2025-09-16,S01,SUP009,Received,117,2841.93
PO00553,2025-09-24,S01,SUP009,Received,123,2987.67
PO00554,2025-10-01,S01,SUP009,Received,120,2914.8
PO00555,2025-10-08,S01,SUP009,Received,112,2720.48
PO00556,2025-10-15,S01,SUP009,Received,115,2793.35
PO00557,2025-10-20,S01,SUP009,Received,107,2599.03
PO00558,2025-10-26,S01,SUP009,Received,116,2817.64
PO00559,2025-11-03,S01,SUP009,Received,126,3060.54
PO00560,2025-11-10,S01,SUP009,Received,113,2744.77
PO00561,2025-11-16,S01,SUP009,Received,119,2890.51
PO00562,2025-11-23,S01,SUP009,Received,116,2817.64
PO00563,2025-11-30,S01,SUP009,Received,122,2963.38
PO00564,2025-12-08,S01,SUP009,Received,121,2939.09
PO00565,2025-12-15,S01,SUP009,Received,116,2817.64
PO00566,2025-12-21,S01,SUP009,Received,111,2696.19
PO00567,2025-12-28,S01,SUP009,Received,119,2890.51
PO00568,2025-01-03,S01,SUP003,Received,180,3807.0
PO00569,2025-01-11,S01,SUP006,Received,172,3250.8
PO00570,2025-01-19,S01,SUP006,Received,185,3496.5
PO00571,2025-01-26,S01,SUP003,Received,185,3912.75
PO00572,2025-02-01,S01,SUP006,Received,176,3326.4
PO00573,2025-02-09,S01,SUP003,Received,185,3912.75
PO00574,2025-02-17,S01,SUP003,Received,182,3849.3
PO00575,2025-02-24,S01,SUP003,Received,181,3828.15
PO00576,2025-03-03,S01,SUP006,Received,183,3458.7
PO00577,2025-03-10,S01,SUP003,Received,179,3785.85
PO00578,2025-03-17,S01,SUP003,Received,184,3891.6
PO00579,2025-03-23,S01,SUP006,Received,185,3496.5
PO00580,2025-03-30,S01,SUP003,Received,184,3891.6
PO00581,2025-04-06,S01,SUP006,Received,185,3496.5
PO00582,2025-04-13,S01,SUP006,Received,185,3496.5
PO00583,2025-04-21,S01,SUP006,Received,175,3307.5
PO00584,2025-04-29,S01,SUP003,Received,172,3637.8
PO00585,2025-05-06,S01,SUP006,Received,173,3269.7
PO00586,2025-05-13,S01,SUP006,Received,177,3345.3
PO00587,2025-05-21,S01,SUP003,Received,185,3912.75
PO00588,2025-05-28,S01,SUP006,Received,181,3420.9
PO00589,2025-06-05,S01,SUP003,Received,183,3870.45
PO00590,2025-06-13,S01,SUP003,Received,185,3912.75
PO00591,2025-06-21,S01,SUP006,Received,185,3496.5
PO00592,2025-06-30,S01,SUP006,Received,185,3496.5
PO00593,2025-07-08,S01,SUP003,Received,180,3807.0
PO00594,2025-07-16,S01,SUP006,Received,185,3496.5
PO00595,2025-07-24,S01,SUP003,Received,181,3828.15
PO00596,2025-08-02,S01,SUP006,Received,177,3345.3
PO00597,2025-08-11,S01,SUP003,Received,185,3912.75
PO00598,2025-08-19,S01,SUP003,Received,183,3870.45
PO00599,2025-08-27,S01,SUP003,Received,175,3701.25
PO00600,2025-09-05,S01,SUP006,Received,178,3364.2
PO00601,2025-09-14,S01,SUP003,Received,178,3764.7
PO00602,2025-09-23,S01,SUP003,Received,185,3912.75
PO00603,2025-10-03,S01,SUP006,Received,175,3307.5
PO00604,2025-10-12,S01,SUP006,Received,185,3496.5
PO00605,2025-10-22,S01,SUP006,Received,179,3383.1
PO00606,2025-10-30,S01,SUP006,Received,178,3364.2
PO00607,2025-11-08,S01,SUP006,Received,175,3307.5
PO00608,2025-11-17,S01,SUP003,Received,179,3785.85
PO00609,2025-11-26,S01,SUP003,Received,185,3912.75
PO00610,2025-12-05,S01,SUP003,Received,185,3912.75
PO00611,2025-12-13,S01,SUP006,Received,177,3345.3
PO00612,2025-12-22,S01,SUP003,Received,185,3912.75
PO00613,2025-12-31,S01,SUP003,Received,185,3912.75
PO00614,2025-01-29,S01,SUP009,Received,264,3973.2
PO00615,2025-03-13,S01,SUP010,Received,264,4197.6
PO00616,2025-04-23,S01,SUP009,Received,263,3958.15
PO00617,2025-06-08,S01,SUP010,Received,263,4181.7
PO00618,2025-07-24,S01,SUP009,Received,266,4003.3
PO00619,2025-09-16,S01,SUP009,Received,266,4003.3
PO00620,2025-11-15,S01,SUP010,Received,263,4181.7
PO00621,2025-01-16,S01,SUP009,Received,424,631.76
PO00622,2025-02-07,S01,SUP002,Received,416,723.84
PO00623,2025-02-26,S01,SUP009,Received,424,631.76
PO00624,2025-03-16,S01,SUP009,Received,429,639.21
PO00625,2025-04-05,S01,SUP009,Received,429,639.21
PO00626,2025-04-23,S01,SUP009,Received,423,630.27
PO00627,2025-05-14,S01,SUP002,Received,429,746.46
PO00628,2025-06-02,S01,SUP002,Received,414,720.36
PO00629,2025-06-22,S01,SUP002,Received,428,744.72
PO00630,2025-07-12,S01,SUP002,Received,419,729.06
PO00631,2025-08-04,S01,SUP009,Received,426,634.74
PO00632,2025-08-27,S01,SUP002,Received,417,725.58
PO00633,2025-09-21,S01,SUP002,Received,420,730.8
PO00634,2025-10-18,S01,SUP002,Received,417,725.58
PO00635,2025-11-12,S01,SUP002,Received,429,746.46
PO00636,2025-12-06,S01,SUP009,Received,414,616.86
PO00637,2025-12-28,S01,SUP002,Received,429,746.46
PO00638,2025-01-21,S01,SUP007,Received,322,740.6
PO00639,2025-02-17,S01,SUP008,Received,323,749.36
PO00640,2025-03-18,S01,SUP008,Received,329,763.28
PO00641,2025-04-14,S01,SUP007,Received,337,775.1
PO00642,2025-05-10,S01,SUP001,Received,322,824.32
PO00643,2025-06-07,S01,SUP001,Received,328,839.68
PO00644,2025-07-06,S01,SUP001,Received,324,829.44
PO00645,2025-08-07,S01,SUP007,Received,327,752.1
PO00646,2025-09-12,S01,SUP001,Received,321,821.76
PO00647,2025-10-18,S01,SUP008,Received,324,751.68
PO00648,2025-11-19,S01,SUP008,Received,330,765.6
PO00649,2025-12-21,S01,SUP001,Received,328,839.68
PO00650,2025-01-18,S01,SUP009,Received,399,3926.16
PO00651,2025-02-10,S01,SUP009,Received,393,3867.12
PO00652,2025-03-06,S01,SUP009,Received,384,3778.56
PO00653,2025-03-28,S01,SUP009,Received,382,3758.88
PO00654,2025-04-17,S01,SUP009,Received,382,3758.88
PO00655,2025-05-08,S01,SUP009,Received,382,3758.88
PO00656,2025-05-31,S01,SUP009,Received,399,3926.16
PO00657,2025-06-26,S01,SUP009,Received,382,3758.88
PO00658,2025-07-22,S01,SUP009,Received,388,3817.92
PO00659,2025-08-16,S01,SUP009,Received,397,3906.48
PO00660,2025-09-12,S01,SUP009,Received,395,3886.8
PO00661,2025-10-10,S01,SUP009,Received,384,3778.56
PO00662,2025-11-05,S01,SUP009,Received,390,3837.6
PO00663,2025-12-03,S01,SUP009,Received,385,3788.4
PO00664,2025-12-31,S01,SUP009,Received,391,3847.44
PO00665,2025-01-22,S01,SUP010,Received,487,10426.67
PO00666,2025-02-20,S01,SUP009,Received,487,11147.43
PO00667,2025-03-19,S01,SUP009,Received,486,11124.54
PO00668,2025-04-13,S01,SUP009,Received,486,11124.54
PO00669,2025-05-10,S01,SUP009,Received,492,11261.88
PO00670,2025-06-07,S01,SUP010,Received,481,10298.21
PO00671,2025-07-05,S01,SUP009,Received,485,11101.65
PO00672,2025-08-04,S01,SUP010,Received,479,10255.39
PO00673,2025-09-06,S01,SUP009,Received,476,10895.64
PO00674,2025-10-08,S01,SUP010,Received,482,10319.62
PO00675,2025-11-12,S01,SUP010,Received,487,10426.67
PO00676,2025-12-17,S01,SUP010,Received,476,10191.16
PO00677,2025-01-06,S01,SUP006,Received,111,1790.43
PO00678,2025-01-14,S01,SUP006,Received,109,1758.17
PO00679,2025-01-22,S01,SUP006,Received,113,1822.69
PO00680,2025-01-29,S01,SUP006,Received,118,1903.34
PO00681,2025-02-05,S01,SUP006,Received,122,1967.86
PO00682,2025-02-12,S01,SUP006,Received,110,1774.3
PO00683,2025-02-20,S01,SUP006,Received,113,1822.69
PO00684,2025-02-27,S01,SUP006,Received,112,1806.56
PO00685,2025-03-07,S01,SUP006,Received,115,1854.95
PO00686,2025-03-14,S01,SUP006,Received,113,1822.69
PO00687,2025-03-20,S01,SUP006,Received,109,1758.17
PO00688,2025-03-27,S01,SUP006,Received,112,1806.56
PO00689,2025-04-04,S01,SUP006,Received,125,2016.25
PO00690,2025-04-11,S01,SUP006,Received,114,1838.82
PO00691,2025-04-17,S01,SUP006,Received,109,1758.17
PO00692,2025-04-23,S01,SUP006,Received,130,2096.9
PO00693,2025-04-30,S01,SUP006,Received,111,1790.43
PO00694,2025-05-07,S01,SUP006,Received,115,1854.95
PO00695,2025-05-15,S01,SUP006,Received,116,1871.08
PO00696,2025-05-23,S01,SUP006,Received,119,1919.47
PO00697,2025-05-30,S01,SUP006,Received,109,1758.17
PO00698,2025-06-06,S01,SUP006,Received,124,2000.12
PO00699,2025-06-13,S01,SUP006,Received,109,1758.17
PO00700,2025-06-21,S01,SUP006,Received,118,1903.34
PO00701,2025-06-29,S01,SUP006,Received,125,2016.25
PO00702,2025-07-08,S01,SUP006,Received,118,1903.34
PO00703,2025-07-15,S01,SUP006,Received,113,1822.69
PO00704,2025-07-24,S01,SUP006,Received,117,1887.21
PO00705,2025-08-01,S01,SUP006,Received,111,1790.43
PO00706,2025-08-11,S01,SUP006,Received,120,1935.6
PO00707,2025-08-20,S01,SUP006,Received,121,1951.73
PO00708,2025-08-28,S01,SUP006,Received,113,1822.69
PO00709,2025-09-06,S01,SUP006,Received,111,1790.43
PO00710,2025-09-14,S01,SUP006,Received,109,1758.17
PO00711,2025-09-24,S01,SUP006,Received,113,1822.69
PO00712,2025-10-05,S01,SUP006,Received,114,1838.82
PO00713,2025-10-15,S01,SUP006,Received,122,1967.86
PO00714,2025-10-25,S01,SUP006,Received,119,1919.47
PO00715,2025-11-03,S01,SUP006,Received,114,1838.82
PO00716,2025-11-12,S01,SUP006,Received,121,1951.73
PO00717,2025-11-20,S01,SUP006,Received,112,1806.56
PO00718,2025-11-29,S01,SUP006,Received,118,1903.34
PO00719,2025-12-06,S01,SUP006,Received,115,1854.95
PO00720,2025-12-14,S01,SUP006,Received,110,1774.3
PO00721,2025-12-22,S01,SUP006,Received,125,2016.25
PO00722,2025-12-30,S01,SUP006,Received,119,1919.47
PO00723,2025-01-08,S01,SUP003,Received,146,741.68
PO00724,2025-01-27,S01,SUP006,Received,152,870.96
PO00725,2025-02-11,S01,SUP003,Received,148,751.84
PO00726,2025-02-28,S01,SUP003,Received,149,756.92
PO00727,2025-03-15,S01,SUP006,Received,145,830.85
PO00728,2025-03-30,S01,SUP006,Received,153,876.69
PO00729,2025-04-13,S01,SUP010,Received,159,748.89
PO00730,2025-04-29,S01,SUP006,Received,145,830.85
PO00731,2025-05-17,S01,SUP003,Received,146,741.68
PO00732,2025-06-04,S01,SUP010,Received,146,687.66
PO00733,2025-06-21,S01,SUP010,Received,146,687.66
PO00734,2025-07-10,S01,SUP003,Received,150,762.0
PO00735,2025-07-27,S01,SUP010,Received,147,692.37
PO00736,2025-08-16,S01,SUP006,Received,146,836.58
PO00737,2025-09-05,S01,SUP006,Received,145,830.85
PO00738,2025-09-27,S01,SUP006,Received,155,888.15
PO00739,2025-10-19,S01,SUP006,Received,146,836.58
PO00740,2025-11-10,S01,SUP006,Received,148,848.04
PO00741,2025-11-30,S01,SUP003,Received,148,751.84
PO00742,2025-12-21,S01,SUP010,Received,146,687.66
PO00743,2025-01-10,S01,SUP003,Received,265,1831.15
PO00744,2025-01-23,S01,SUP002,Received,265,1934.5
PO00745,2025-02-06,S01,SUP006,Received,268,2050.2
PO00746,2025-02-19,S01,SUP003,Received,280,1934.8
PO00747,2025-03-04,S01,SUP006,Received,280,2142.0
PO00748,2025-03-17,S01,SUP002,Received,274,2000.2
PO00749,2025-03-30,S01,SUP006,Received,290,2218.5
PO00750,2025-04-12,S01,SUP006,Received,282,2157.3
PO00751,2025-04-24,S01,SUP003,Received,279,1927.89
PO00752,2025-05-07,S01,SUP002,Received,270,1971.0
PO00753,2025-05-20,S01,SUP002,Received,275,2007.5
PO00754,2025-06-02,S01,SUP002,Received,264,1927.2
PO00755,2025-06-15,S01,SUP006,Received,266,2034.9
PO00756,2025-06-28,S01,SUP006,Received,272,2080.8
PO00757,2025-07-12,S01,SUP006,Received,269,2057.85
PO00758,2025-07-26,S01,SUP006,Received,283,2164.95
PO00759,2025-08-11,S01,SUP006,Received,267,2042.55
PO00760,2025-08-27,S01,SUP003,Received,271,1872.61
PO00761,2025-09-12,S01,SUP003,Received,266,1838.06
PO00762,2025-09-27,S01,SUP006,Received,274,2096.1
PO00763,2025-10-14,S01,SUP002,Received,271,1978.3
PO00764,2025-10-28,S01,SUP003,Received,266,1838.06
PO00765,2025-11-10,S01,SUP002,Received,264,1927.2
PO00766,2025-11-26,S01,SUP002,Received,271,1978.3
PO00767,2025-12-10,S01,SUP003,Received,264,1824.24
PO00768,2025-12-25,S01,SUP002,Received,278,2029.4
PO00769,2025-01-15,S01,SUP009,Received,100,371.0
PO00770,2025-02-10,S01,SUP009,Received,100,371.0
PO00771,2025-03-09,S01,SUP002,Received,102,367.2
PO00772,2025-04-06,S01,SUP009,Received,98,363.58
PO00773,2025-05-08,S01,SUP009,Received,101,374.71
PO00774,2025-06-03,S01,SUP009,Received,102,378.42
PO00775,2025-06-29,S01,SUP009,Received,100,371.0
PO00776,2025-08-04,S01,SUP009,Received,102,378.42
PO00777,2025-09-07,S01,SUP002,Received,102,367.2
PO00778,2025-10-14,S01,SUP009,Received,98,363.58
PO00779,2025-11-17,S01,SUP009,Received,98,363.58
PO00780,2025-12-18,S01,SUP009,Received,101,374.71
PO00781,2025-01-01,S01,SUP003,Received,51,707.88
PO00782,2025-01-13,S01,SUP003,Received,51,707.88
PO00783,2025-01-25,S01,SUP003,Received,52,721.76
PO00784,2025-02-09,S01,SUP003,Received,58,805.04
PO00785,2025-02-19,S01,SUP003,Received,52,721.76
PO00786,2025-03-02,S01,SUP003,Received,52,721.76
PO00787,2025-03-15,S01,SUP003,Received,51,707.88
PO00788,2025-03-28,S01,SUP003,Received,51,707.88
PO00789,2025-04-06,S01,SUP003,Received,55,763.4
PO00790,2025-04-15,S01,SUP003,Received,53,735.64
PO00791,2025-04-26,S01,SUP003,Received,51,707.88
PO00792,2025-05-08,S01,SUP003,Received,55,763.4
PO00793,2025-05-18,S01,SUP003,Received,53,735.64
PO00794,2025-05-30,S01,SUP003,Received,51,707.88
PO00795,2025-06-10,S01,SUP003,Received,51,707.88
PO00796,2025-06-22,S01,SUP003,Received,52,721.76
PO00797,2025-07-05,S01,SUP003,Received,54,749.52
PO00798,2025-07-20,S01,SUP003,Received,56,777.28
PO00799,2025-08-02,S01,SUP003,Received,53,735.64
PO00800,2025-08-20,S01,SUP003,Received,53,735.64
PO00801,2025-09-04,S01,SUP003,Received,52,721.76
PO00802,2025-09-19,S01,SUP003,Received,52,721.76
PO00803,2025-10-04,S01,SUP003,Received,53,735.64
PO00804,2025-10-20,S01,SUP003,Received,54,749.52
PO00805,2025-11-05,S01,SUP003,Received,54,749.52
PO00806,2025-11-19,S01,SUP003,Received,55,763.4
PO00807,2025-12-02,S01,SUP003,Received,51,707.88
PO00808,2025-12-16,S01,SUP003,Received,51,707.88
PO00809,2025-12-28,S01,SUP003,Received,57,791.16
PO00810,2025-01-05,S01,SUP007,Received,257,4469.23
PO00811,2025-01-16,S01,SUP007,Received,248,4312.72
PO00812,2025-01-28,S01,SUP007,Received,252,4382.28
PO00813,2025-02-08,S01,SUP007,Received,250,4347.5
PO00814,2025-02-17,S01,SUP007,Received,256,4451.84
PO00815,2025-02-28,S01,SUP007,Received,258,4486.62
PO00816,2025-03-11,S01,SUP007,Received,252,4382.28
PO00817,2025-03-21,S01,SUP007,Received,258,4486.62
PO00818,2025-03-30,S01,SUP007,Received,245,4260.55
PO00819,2025-04-10,S01,SUP007,Received,257,4469.23
PO00820,2025-04-19,S01,SUP007,Received,250,4347.5
PO00821,2025-04-28,S01,SUP007,Received,268,4660.52
PO00822,2025-05-08,S01,SUP007,Received,259,4504.01
PO00823,2025-05-19,S01,SUP007,Received,254,4417.06
PO00824,2025-05-30,S01,SUP007,Received,266,4625.74
PO00825,2025-06-09,S01,SUP007,Received,248,4312.72
PO00826,2025-06-21,S01,SUP007,Received,264,4590.96
PO00827,2025-07-03,S01,SUP007,Received,247,4295.33
PO00828,2025-07-15,S01,SUP007,Received,248,4312.72
PO00829,2025-07-27,S01,SUP007,Received,256,4451.84
PO00830,2025-08-08,S01,SUP007,Received,244,4243.16
PO00831,2025-08-22,S01,SUP007,Received,257,4469.23
PO00832,2025-09-05,S01,SUP007,Received,243,4225.77
PO00833,2025-09-19,S01,SUP007,Received,242,4208.38
PO00834,2025-10-03,S01,SUP007,Received,257,4469.23
PO00835,2025-10-16,S01,SUP007,Received,250,4347.5
PO00836,2025-10-30,S01,SUP007,Received,243,4225.77
PO00837,2025-11-12,S01,SUP007,Received,248,4312.72
PO00838,2025-11-27,S01,SUP007,Received,244,4243.16
PO00839,2025-12-09,S01,SUP007,Received,242,4208.38
PO00840,2025-12-21,S01,SUP007,Received,254,4417.06
PO00841,2025-01-06,S01,SUP008,Received,223,4310.59
PO00842,2025-01-25,S01,SUP005,Received,219,4708.5
PO00843,2025-02-11,S01,SUP005,Received,213,4579.5
PO00844,2025-02-26,S01,SUP008,Received,213,4117.29
PO00845,2025-03-14,S01,SUP008,Received,215,4155.95
PO00846,2025-03-30,S01,SUP005,Received,221,4751.5
PO00847,2025-04-13,S01,SUP004,Received,220,4375.8
PO00848,2025-04-30,S01,SUP004,Received,215,4276.35
PO00849,2025-05-17,S01,SUP004,Received,215,4276.35
PO00850,2025-06-01,S01,SUP008,Received,217,4194.61
PO00851,2025-06-20,S01,SUP005,Received,223,4794.5
PO00852,2025-07-09,S01,SUP008,Received,225,4349.25
PO00853,2025-07-30,S01,SUP005,Received,216,4644.0
PO00854,2025-08-17,S01,SUP008,Received,216,4175.28
PO00855,2025-09-06,S01,SUP008,Received,222,4291.26
PO00856,2025-09-28,S01,SUP004,Received,218,4336.02
PO00857,2025-10-23,S01,SUP004,Received,215,4276.35
PO00858,2025-11-13,S01,SUP004,Received,220,4375.8
PO00859,2025-12-04,S01,SUP005,Received,212,4558.0
PO00860,2025-12-23,S01,SUP005,Received,215,4622.5
PO00861,2025-01-16,S01,SUP010,Received,299,965.77
PO00862,2025-03-05,S01,SUP010,Received,299,965.77
PO00863,2025-04-20,S01,SUP010,Received,297,959.31
PO00864,2025-06-07,S01,SUP010,Received,301,972.23
PO00865,2025-07-31,S01,SUP010,Received,299,965.77
PO00866,2025-10-02,S01,SUP010,Received,300,969.0
PO00867,2025-12-04,S01,SUP010,Received,301,972.23
PO00868,2025-01-10,S01,SUP002,Received,251,1531.1
PO00869,2025-01-22,S01,SUP002,Received,253,1543.3
PO00870,2025-02-01,S01,SUP002,Received,246,1500.6
PO00871,2025-02-11,S01,SUP009,Received,260,1562.6
PO00872,2025-02-22,S01,SUP002,Received,259,1579.9
PO00873,2025-03-04,S01,SUP009,Received,256,1538.56
PO00874,2025-03-14,S01,SUP009,Received,254,1526.54
PO00875,2025-03-23,S01,SUP009,Received,251,1508.51
PO00876,2025-04-01,S01,SUP002,Received,252,1537.2
PO00877,2025-04-10,S01,SUP002,Received,245,1494.5
PO00878,2025-04-20,S01,SUP009,Received,243,1460.43
PO00879,2025-05-02,S01,SUP002,Received,246,1500.6
PO00880,2025-05-12,S01,SUP002,Received,252,1537.2
PO00881,2025-05-22,S01,SUP002,Received,245,1494.5
PO00882,2025-06-01,S01,SUP009,Received,253,1520.53
PO00883,2025-06-11,S01,SUP009,Received,263,1580.63
PO00884,2025-06-22,S01,SUP009,Received,243,1460.43
PO00885,2025-07-03,S01,SUP002,Received,255,1555.5
PO00886,2025-07-15,S01,SUP002,Received,263,1604.3
PO00887,2025-07-28,S01,SUP002,Received,252,1537.2
PO00888,2025-08-10,S01,SUP009,Received,243,1460.43
PO00889,2025-08-23,S01,SUP009,Received,265,1592.65
PO00890,2025-09-05,S01,SUP002,Received,249,1518.9
PO00891,2025-09-19,S01,SUP009,Received,252,1514.52
PO00892,2025-10-02,S01,SUP002,Received,252,1537.2
PO00893,2025-10-16,S01,SUP009,Received,248,1490.48
PO00894,2025-10-30,S01,SUP002,Received,258,1573.8
PO00895,2025-11-13,S01,SUP009,Received,258,1550.58
