date,store_id,product_id,opening_stock,units_sold,received_qty,closing_stock,available_stock,stockout_flag
2025-06-20,S01,P0002,123,3,0,120,0,0
2025-06-21,S01,P0002,120,9,0,111,0,0
2025-06-22,S01,P0002,111,8,0,103,0,0
2025-06-23,S01,P0002,103,10,0,93,0,0
2025-06-24,S01,P0002,93,11,0,82,0,0
2025-06-25,S01,P0002,82,11,0,71,0,0
2025-06-26,S01,P0002,71,7,0,64,0,0
2025-06-27,S01,P0002,64,6,0,58,0,0
2025-06-28,S01,P0002,58,8,0,50,0,0
2025-06-29,S01,P0002,50,6,0,44,0,0
2025-06-30,S01,P0002,44,10,0,34,0,0
2025-07-01,S01,P0002,34,4,0,30,0,0
2025-07-02,S01,P0002,30,6,0,24,0,0
2025-07-03,S01,P0002,24,5,260,279,56,0
2025-07-04,S01,P0002,279,4,0,275,52,0
2025-07-05,S01,P0002,275,12,0,263,40,0
2025-07-06,S01,P0002,263,11,0,252,29,0
2025-07-07,S01,P0002,252,6,0,246,23,0
2025-07-08,S01,P0002,246,4,0,242,19,0
2025-07-09,S01,P0002,242,4,0,238,15,0
2025-07-10,S01,P0002,238,2,0,236,13,0
2025-07-11,S01,P0002,236,6,0,230,7,0
2025-07-12,S01,P0002,230,12,0,218,0,0
2025-07-13,S01,P0002,218,11,0,207,0,0
2025-07-14,S01,P0002,207,7,0,200,0,0
2025-07-15,S01,P0002,200,7,0,193,0,0
2025-07-16,S01,P0002,193,7,0,186,0,0
2025-07-17,S01,P0002,186,7,0,179,0,0
2025-07-18,S01,P0002,179,3,0,176,0,0
2025-07-19,S01,P0002,176,4,0,172,0,0
2025-07-20,S01,P0002,172,6,0,166,0,0
2025-07-21,S01,P0002,166,10,0,156,0,0
2025-07-22,S01,P0002,156,4,0,152,0,0
2025-07-23,S01,P0002,152,5,0,147,0,0
2025-07-24,S01,P0002,147,8,0,139,0,0
2025-07-25,S01,P0002,139,3,0,136,0,0
2025-07-26,S01,P0002,136,11,0,125,0,0
2025-07-27,S01,P0002,125,7,0,118,0,0
2025-07-28,S01,P0002,118,8,0,110,0,0
2025-07-29,S01,P0002,110,4,0,106,0,0
2025-07-30,S01,P0002,106,7,0,99,0,0
2025-07-31,S01,P0002,99,5,0,94,0,0
2025-08-01,S01,P0002,94,3,0,91,0,0
2025-08-02,S01,P0002,91,12,0,79,0,0
2025-08-03,S01,P0002,79,6,0,73,0,0
2025-08-04,S01,P0002,73,12,0,61,0,0
2025-08-05,S01,P0002,61,4,0,57,0,0
2025-08-06,S01,P0002,57,3,0,54,0,0
2025-08-07,S01,P0002,54,6,0,48,0,0
2025-08-08,S01,P0002,48,3,0,45,0,0
2025-08-09,S01,P0002,45,7,0,38,0,0
2025-08-10,S01,P0002,38,11,0,27,0,0
2025-08-11,S01,P0002,27,4,0,23,0,0
2025-08-12,S01,P0002,23,3,0,20,0,0
2025-08-13,S01,P0002,20,11,270,279,56,0
2025-08-14,S01,P0002,279,6,0,273,50,0
2025-08-15,S01,P0002,273,3,0,270,47,0
2025-08-16,S01,P0002,270,12,0,258,35,0
2025-08-17,S01,P0002,258,4,0,254,31,0
2025-08-18,S01,P0002,254,5,0,249,26,0
2025-08-19,S01,P0002,249,2,0,247,24,0
2025-08-20,S01,P0002,247,9,0,238,15,0
2025-08-21,S01,P0002,238,10,0,228,5,0
2025-08-22,S01,P0002,228,6,0,222,0,0
2025-08-23,S01,P0002,222,7,0,215,0,0
2025-08-24,S01,P0002,215,13,0,202,0,0
2025-08-25,S01,P0002,202,9,0,193,0,0
2025-08-26,S01,P0002,193,5,0,188,0,0
2025-08-27,S01,P0002,188,8,0,180,0,0
2025-08-28,S01,P0002,180,7,0,173,0,0
2025-08-29,S01,P0002,173,7,0,166,0,0
2025-08-30,S01,P0002,166,6,0,160,0,0
2025-08-31,S01,P0002,160,8,0,152,0,0
2025-09-01,S01,P0002,152,5,0,147,0,0
2025-09-02,S01,P0002,147,8,0,139,0,0
2025-09-03,S01,P0002,139,4,0,135,0,0
2025-09-04,S01,P0002,135,5,0,130,0,0
2025-09-05,S01,P0002,130,5,0,125,0,0
2025-09-06,S01,P0002,125,7,0,118,0,0
2025-09-07,S01,P0002,118,7,0,111,0,0
2025-09-08,S01,P0002,111,8,0,103,0,0
2025-09-09,S01,P0002,103,6,0,97,0,0
2025-09-10,S01,P0002,97,4,0,93,0,0
2025-09-11,S01,P0002,93,7,0,86,0,0
2025-09-12,S01,P0002,86,2,0,84,0,0
2025-09-13,S01,P0002,84,7,0,77,0,0
2025-09-14,S01,P0002,77,4,0,73,0,0
2025-09-15,S01,P0002,73,5,0,68,0,0
2025-09-16,S01,P0002,68,4,0,64,0,0
2025-09-17,S01,P0002,64,10,0,54,0,0
2025-09-18,S01,P0002,54,5,0,49,0,0
2025-09-19,S01,P0002,49,9,0,40,0,0
2025-09-20,S01,P0002,40,7,0,33,0,0
2025-09-21,S01,P0002,33,4,0,29,0,0
2025-09-22,S01,P0002,29,4,0,25,0,0
2025-09-23,S01,P0002,25,5,0,20,0,0
2025-09-24,S01,P0002,20,6,265,279,56,0
2025-09-25,S01,P0002,279,5,0,274,51,0
2025-09-26,S01,P0002,274,9,0,265,42,0
2025-09-27,S01,P0002,265,8,0,257,34,0
2025-09-28,S01,P0002,257,8,0,249,26,0
2025-09-29,S01,P0002,249,2,0,247,24,0
2025-09-30,S01,P0002,247,5,0,242,19,0
2025-10-01,S01,P0002,242,4,0,238,15,0
2025-10-02,S01,P0002,238,4,0,234,11,0
2025-10-03,S01,P0002,234,6,0,228,5,0
2025-10-04,S01,P0002,228,10,0,218,0,0
2025-10-05,S01,P0002,218,5,0,213,0,0
2025-10-06,S01,P0002,213,5,0,208,0,0
2025-10-07,S01,P0002,208,6,0,202,0,0
2025-10-08,S01,P0002,202,3,0,199,0,0
2025-10-09,S01,P0002,199,9,0,190,0,0
2025-10-10,S01,P0002,190,5,0,185,0,0
2025-10-11,S01,P0002,185,6,0,179,0,0
2025-10-12,S01,P0002,179,8,0,171,0,0
2025-10-13,S01,P0002,171,6,0,165,0,0
2025-10-14,S01,P0002,165,3,0,162,0,0
2025-10-15,S01,P0002,162,9,0,153,0,0
2025-10-16,S01,P0002,153,5,0,148,0,0
2025-10-17,S01,P0002,148,11,0,137,0,0
2025-10-18,S01,P0002,137,4,0,133,0,0
2025-10-19,S01,P0002,133,6,0,127,0,0
2025-10-20,S01,P0002,127,9,0,118,0,0
2025-10-21,S01,P0002,118,5,0,113,0,0
2025-10-22,S01,P0002,113,6,0,107,0,0
2025-10-23,S01,P0002,107,3,0,104,0,0
2025-10-24,S01,P0002,104,4,0,100,0,0
2025-10-25,S01,P0002,100,10,0,90,0,0
2025-10-26,S01,P0002,90,8,0,82,0,0
2025-10-27,S01,P0002,82,2,0,80,0,0
2025-10-28,S01,P0002,80,6,0,74,0,0
2025-10-29,S01,P0002,74,7,0,67,0,0
2025-10-30,S01,P0002,67,12,0,55,0,0
2025-10-31,S01,P0002,55,8,0,47,0,0
2025-11-01,S01,P0002,47,10,0,37,0,0
2025-11-02,S01,P0002,37,8,0,29,0,0
2025-11-03,S01,P0002,29,7,0,22,0,0
2025-11-04,S01,P0002,22,6,263,279,56,0
2025-11-05,S01,P0002,279,3,0,276,53,0
2025-11-06,S01,P0002,276,6,0,270,47,0
2025-11-07,S01,P0002,270,7,0,263,40,0
2025-11-08,S01,P0002,263,7,0,256,33,0
2025-11-09,S01,P0002,256,7,0,249,26,0
2025-11-10,S01,P0002,249,4,0,245,22,0
2025-11-11,S01,P0002,245,8,0,237,14,0
2025-11-12,S01,P0002,237,4,0,233,10,0
2025-11-13,S01,P0002,233,3,0,230,7,0
2025-11-14,S01,P0002,230,4,0,226,3,0
2025-11-15,S01,P0002,226,6,0,220,0,0
2025-11-16,S01,P0002,220,7,0,213,0,0
2025-11-17,S01,P0002,213,12,0,201,0,0
2025-11-18,S01,P0002,201,8,0,193,0,0
2025-11-19,S01,P0002,193,6,0,187,0,0
2025-11-20,S01,P0002,187,8,0,179,0,0
2025-11-21,S01,P0002,179,4,0,175,0,0
2025-11-22,S01,P0002,175,9,0,166,0,0
2025-11-23,S01,P0002,166,8,0,158,0,0
2025-11-24,S01,P0002,158,1,0,157,0,0
2025-11-25,S01,P0002,157,7,0,150,0,0
2025-11-26,S01,P0002,150,4,0,146,0,0
2025-11-27,S01,P0002,146,7,0,139,0,0
2025-11-28,S01,P0002,139,6,0,133,0,0
2025-11-29,S01,P0002,133,7,0,126,0,0
2025-11-30,S01,P0002,126,5,0,121,0,0
2025-12-01,S01,P0002,121,4,0,117,0,0
2025-12-02,S01,P0002,117,7,0,110,0,0
2025-12-03,S01,P0002,110,6,0,104,0,0
2025-12-04,S01,P0002,104,4,0,100,0,0
2025-12-05,S01,P0002,100,5,0,95,0,0
2025-12-06,S01,P0002,95,10,0,85,0,0
2025-12-07,S01,P0002,85,8,0,77,0,0
2025-12-08,S01,P0002,77,6,0,71,0,0
2025-12-09,S01,P0002,71,3,0,68,0,0
2025-12-10,S01,P0002,68,12,0,56,0,0
2025-12-11,S01,P0002,56,1,0,55,0,0
2025-12-12,S01,P0002,55,9,0,46,0,0
2025-12-13,S01,P0002,46,7,0,39,0,0
2025-12-14,S01,P0002,39,6,0,33,0,0
2025-12-15,S01,P0002,33,11,0,22,0,0
2025-12-16,S01,P0002,22,7,264,279,56,0
2025-12-17,S01,P0002,279,3,0,276,53,0
2025-12-18,S01,P0002,276,5,0,271,48,0
2025-12-19,S01,P0002,271,7,0,264,41,0
2025-12-20,S01,P0002,264,6,0,258,35,0
2025-12-21,S01,P0002,258,9,0,249,26,0
2025-12-22,S01,P0002,249,9,0,240,17,0
2025-12-23,S01,P0002,240,5,0,235,12,0
2025-12-24,S01,P0002,235,7,0,228,5,0
2025-12-25,S01,P0002,228,5,0,223,0,0
2025-12-26,S01,P0002,223,8,0,215,0,0
2025-12-27,S01,P0002,215,6,0,209,0,0
2025-12-28,S01,P0002,209,5,0,204,0,0
2025-12-29,S01,P0002,204,11,0,193,0,0
2025-12-30,S01,P0002,193,11,0,182,0,0
2025-12-31,S01,P0002,182,8,0,174,0,0
2025-01-01,S01,P0003,150,6,0,144,0,0
2025-01-02,S01,P0003,144,11,0,133,0,0
2025-01-03,S01,P0003,133,8,0,125,0,0
2025-01-04,S01,P0003,125,10,0,115,0,0
2025-01-05,S01,P0003,115,15,0,100,0,0
2025-01-06,S01,P0003,100,5,0,95,0,0
2025-01-07,S01,P0003,95,5,0,90,0,0
2025-01-08,S01,P0003,90,6,0,84,0,0
2025-01-09,S01,P0003,84,3,0,81,0,0
2025-01-10,S01,P0003,81,8,0,73,0,0
2025-01-11,S01,P0003,73,16,0,57,0,0
2025-01-12,S01,P0003,57,11,0,46,0,0
2025-01-13,S01,P0003,46,11,0,35,0,0
2025-01-14,S01,P0003,35,7,0,28,0,0
2025-01-15,S01,P0003,28,7,0,21,0,0
2025-01-16,S01,P0003,21,6,0,15,0,0
2025-01-17,S01,P0003,15,12,241,244,49,0
2025-01-18,S01,P0003,244,7,0,237,42,0
2025-01-19,S01,P0003,237,9,0,228,33,0
2025-01-20,S01,P0003,228,11,0,217,22,0
2025-01-21,S01,P0003,217,12,0,205,10,0
2025-01-22,S01,P0003,205,9,0,196,1,0
2025-01-23,S01,P0003,196,13,0,183,0,0
2025-01-24,S01,P0003,183,7,0,176,0,0
2025-01-25,S01,P0003,176,15,0,161,0,0
2025-01-26,S01,P0003,161,13,0,148,0,0
2025-01-27,S01,P0003,148,5,0,143,0,0
2025-01-28,S01,P0003,143,6,0,137,0,0
2025-01-29,S01,P0003,137,8,0,129,0,0
2025-01-30,S01,P0003,129,14,0,115,0,0
2025-01-31,S01,P0003,115,2,0,113,0,0
2025-02-01,S01,P0003,113,13,0,100,0,0
2025-02-02,S01,P0003,100,12,0,88,0,0
2025-02-03,S01,P0003,88,10,0,78,0,0
2025-02-04,S01,P0003,78,4,0,74,0,0
2025-02-05,S01,P0003,74,9,0,65,0,0
2025-02-06,S01,P0003,65,7,0,58,0,0
2025-02-07,S01,P0003,58,14,0,44,0,0
2025-02-08,S01,P0003,44,13,0,31,0,0
2025-02-09,S01,P0003,31,12,0,19,0,0
2025-02-10,S01,P0003,19,9,234,244,49,0
2025-02-11,S01,P0003,244,9,0,235,40,0
2025-02-12,S01,P0003,235,7,0,228,33,0
2025-02-13,S01,P0003,228,13,0,215,20,0
2025-02-14,S01,P0003,215,5,0,210,15,0
2025-02-15,S01,P0003,210,14,0,196,1,0
2025-02-16,S01,P0003,196,10,0,186,0,0
2025-02-17,S01,P0003,186,10,0,176,0,0
2025-02-18,S01,P0003,176,10,0,166,0,0
2025-02-19,S01,P0003,166,12,0,154,0,0
2025-02-20,S01,P0003,154,7,0,147,0,0
2025-02-21,S01,P0003,147,12,0,135,0,0
2025-02-22,S01,P0003,135,7,0,128,0,0
2025-02-23,S01,P0003,128,13,0,115,0,0
2025-02-24,S01,P0003,115,14,0,101,0,0
2025-02-25,S01,P0003,101,10,0,91,0,0
2025-02-26,S01,P0003,91,8,0,83,0,0
2025-02-27,S01,P0003,83,11,0,72,0,0
2025-02-28,S01,P0003,72,12,0,60,0,0
2025-03-01,S01,P0003,60,13,0,47,0,0
2025-03-02,S01,P0003,47,12,0,35,0,0
2025-03-03,S01,P0003,35,6,0,29,0,0
2025-03-04,S01,P0003,29,8,0,21,0,0
2025-03-05,S01,P0003,21,7,0,14,0,0
2025-03-06,S01,P0003,14,7,237,244,49,0
2025-03-07,S01,P0003,244,5,0,239,44,0
2025-03-08,S01,P0003,239,7,0,232,37,0
2025-03-09,S01,P0003,232,12,0,220,25,0
2025-03-10,S01,P0003,220,6,0,214,19,0
2025-03-11,S01,P0003,214,9,0,205,10,0
2025-03-12,S01,P0003,205,11,0,194,0,0
2025-03-13,S01,P0003,194,15,0,179,0,0
2025-03-14,S01,P0003,179,10,0,169,0,0
2025-03-15,S01,P0003,169,10,0,159,0,0
2025-03-16,S01,P0003,159,12,0,147,0,0
2025-03-17,S01,P0003,147,9,0,138,0,0
2025-03-18,S01,P0003,138,12,0,126,0,0
2025-03-19,S01,P0003,126,7,0,119,0,0
2025-03-20,S01,P0003,119,11,0,108,0,0
2025-03-21,S01,P0003,108,13,0,95,0,0
2025-03-22,S01,P0003,95,12,0,83,0,0
2025-03-23,S01,P0003,83,11,0,72,0,0
2025-03-24,S01,P0003,72,5,0,67,0,0
2025-03-25,S01,P0003,67,7,0,60,0,0
2025-03-26,S01,P0003,60,12,0,48,0,0
2025-03-27,S01,P0003,48,11,0,37,0,0
2025-03-28,S01,P0003,37,14,0,23,0,0
2025-03-29,S01,P0003,23,12,0,11,0,0
2025-03-30,S01,P0003,11,11,244,244,49,0
2025-03-31,S01,P0003,244,13,0,231,36,0
2025-04-01,S01,P0003,231,8,0,223,28,0
2025-04-02,S01,P0003,223,15,0,208,13,0
2025-04-03,S01,P0003,208,15,0,193,0,0
2025-04-04,S01,P0003,193,15,0,178,0,0
2025-04-05,S01,P0003,178,14,0,164,0,0
2025-04-06,S01,P0003,164,7,0,157,0,0
2025-04-07,S01,P0003,157,11,0,146,0,0
2025-04-08,S01,P0003,146,9,0,137,0,0
2025-04-09,S01,P0003,137,10,0,127,0,0
2025-04-10,S01,P0003,127,13,0,114,0,0
2025-04-11,S01,P0003,114,3,0,111,0,0
2025-04-12,S01,P0003,111,14,0,97,0,0
2025-04-13,S01,P0003,97,7,0,90,0,0
2025-04-14,S01,P0003,90,10,0,80,0,0
2025-04-15,S01,P0003,80,5,0,75,0,0
2025-04-16,S01,P0003,75,13,0,62,0,0
2025-04-17,S01,P0003,62,7,0,55,0,0
2025-04-18,S01,P0003,55,5,0,50,0,0
2025-04-19,S01,P0003,50,10,0,40,0,0
2025-04-20,S01,P0003,40,9,0,31,0,0
2025-04-21,S01,P0003,31,11,0,20,0,0
2025-04-22,S01,P0003,20,7,0,13,0,0
2025-04-23,S01,P0003,13,9,240,244,49,0
2025-04-24,S01,P0003,244,10,0,234,39,0
2025-04-25,S01,P0003,234,11,0,223,28,0
2025-04-26,S01,P0003,223,12,0,211,16,0
2025-04-27,S01,P0003,211,10,0,201,6,0
2025-04-28,S01,P0003,201,6,0,195,0,0
2025-04-29,S01,P0003,195,10,0,185,0,0
2025-04-30,S01,P0003,185,11,0,174,0,0
2025-05-01,S01,P0003,174,10,0,164,0,0
2025-05-02,S01,P0003,164,9,0,155,0,0
2025-05-03,S01,P0003,155,14,0,141,0,0
2025-05-04,S01,P0003,141,5,0,136,0,0
2025-05-05,S01,P0003,136,5,0,131,0,0
2025-05-06,S01,P0003,131,6,0,125,0,0
2025-05-07,S01,P0003,125,12,0,113,0,0
2025-05-08,S01,P0003,113,11,0,102,0,0
2025-05-09,S01,P0003,102,19,0,83,0,0
2025-05-10,S01,P0003,83,4,0,79,0,0
2025-05-11,S01,P0003,79,13,0,66,0,0
2025-05-12,S01,P0003,66,10,0,56,0,0
2025-05-13,S01,P0003,56,12,0,44,0,0
2025-05-14,S01,P0003,44,12,0,32,0,0
2025-05-15,S01,P0003,32,9,0,23,0,0
2025-05-16,S01,P0003,23,11,0,12,0,0
2025-05-17,S01,P0003,12,8,240,244,49,0
2025-05-18,S01,P0003,244,12,0,232,37,0
2025-05-19,S01,P0003,232,10,0,222,27,0
2025-05-20,S01,P0003,222,15,0,207,12,0
2025-05-21,S01,P0003,207,8,0,199,4,0
2025-05-22,S01,P0003,199,10,0,189,0,0
2025-05-23,S01,P0003,189,6,0,183,0,0
2025-05-24,S01,P0003,183,12,0,171,0,0
2025-05-25,S01,P0003,171,11,0,160,0,0
2025-05-26,S01,P0003,160,7,0,153,0,0
2025-05-27,S01,P0003,153,5,0,148,0,0
2025-05-28,S01,P0003,148,5,0,143,0,0
2025-05-29,S01,P0003,143,7,0,136,0,0
2025-05-30,S01,P0003,136,14,0,122,0,0
2025-05-31,S01,P0003,122,11,0,111,0,0
2025-06-01,S01,P0003,111,12,0,99,0,0
2025-06-02,S01,P0003,99,6,0,93,0,0
2025-06-03,S01,P0003,93,12,0,81,0,0
2025-06-04,S01,P0003,81,10,0,71,0,0
2025-06-05,S01,P0003,71,6,0,65,0,0
2025-06-06,S01,P0003,65,7,0,58,0,0
2025-06-07,S01,P0003,58,5,0,53,0,0
2025-06-08,S01,P0003,53,16,0,37,0,0
2025-06-09,S01,P0003,37,15,0,22,0,0
2025-06-10,S01,P0003,22,11,0,11,0,0
2025-06-11,S01,P0003,11,10,243,244,49,0
2025-06-12,S01,P0003,244,6,0,238,43,0
2025-06-13,S01,P0003,238,8,0,230,35,0
2025-06-14,S01,P0003,230,13,0,217,22,0
2025-06-15,S01,P0003,217,13,0,204,9,0
2025-06-16,S01,P0003,204,10,0,194,0,0
2025-06-17,S01,P0003,194,10,0,184,0,0
2025-06-18,S01,P0003,184,8,0,176,0,0
2025-06-19,S01,P0003,176,10,0,166,0,0
2025-06-20,S01,P0003,166,5,0,161,0,0
2025-06-21,S01,P0003,161,14,0,147,0,0
2025-06-22,S01,P0003,147,10,0,137,0,0
2025-06-23,S01,P0003,137,3,0,134,0,0
2025-06-24,S01,P0003,134,16,0,118,0,0
2025-06-25,S01,P0003,118,7,0,111,0,0
2025-06-26,S01,P0003,111,6,0,105,0,0
2025-06-27,S01,P0003,105,8,0,97,0,0
2025-06-28,S01,P0003,97,11,0,86,0,0
2025-06-29,S01,P0003,86,8,0,78,0,0
2025-06-30,S01,P0003,78,12,0,66,0,0
2025-07-01,S01,P0003,66,12,0,54,0,0
2025-07-02,S01,P0003,54,8,0,46,0,0
2025-07-03,S01,P0003,46,12,0,34,0,0
2025-07-04,S01,P0003,34,13,0,21,0,0
2025-07-05,S01,P0003,21,8,0,13,0,0
2025-07-06,S01,P0003,13,3,234,244,49,0
2025-07-07,S01,P0003,244,8,0,236,41,0
2025-07-08,S01,P0003,236,9,0,227,32,0
2025-07-09,S01,P0003,227,7,0,220,25,0
2025-07-10,S01,P0003,220,7,0,213,18,0
2025-07-11,S01,P0003,213,7,0,206,11,0
2025-07-12,S01,P0003,206,13,0,193,0,0
2025-07-13,S01,P0003,193,4,0,189,0,0
2025-07-14,S01,P0003,189,10,0,179,0,0
2025-07-15,S01,P0003,179,12,0,167,0,0
2025-07-16,S01,P0003,167,12,0,155,0,0
2025-07-17,S01,P0003,155,5,0,150,0,0
2025-07-18,S01,P0003,150,8,0,142,0,0
2025-07-19,S01,P0003,142,11,0,131,0,0
2025-07-20,S01,P0003,131,8,0,123,0,0
2025-07-21,S01,P0003,123,9,0,114,0,0
2025-07-22,S01,P0003,114,4,0,110,0,0
2025-07-23,S01,P0003,110,11,0,99,0,0
2025-07-24,S01,P0003,99,10,0,89,0,0
2025-07-25,S01,P0003,89,8,0,81,0,0
2025-07-26,S01,P0003,81,8,0,73,0,0
2025-07-27,S01,P0003,73,11,0,62,0,0
2025-07-28,S01,P0003,62,11,0,51,0,0
2025-07-29,S01,P0003,51,7,0,44,0,0
2025-07-30,S01,P0003,44,8,0,36,0,0
2025-07-31,S01,P0003,36,4,0,32,0,0
2025-08-01,S01,P0003,32,7,0,25,0,0
2025-08-02,S01,P0003,25,12,0,13,0,0
2025-08-03,S01,P0003,13,11,242,244,49,0
2025-08-04,S01,P0003,244,7,0,237,42,0
2025-08-05,S01,P0003,237,8,0,229,34,0
2025-08-06,S01,P0003,229,10,0,219,24,0
2025-08-07,S01,P0003,219,7,0,212,17,0
2025-08-08,S01,P0003,212,10,0,202,7,0
2025-08-09,S01,P0003,202,6,0,196,1,0
2025-08-10,S01,P0003,196,11,0,185,0,0
2025-08-11,S01,P0003,185,11,0,174,0,0
2025-08-12,S01,P0003,174,9,0,165,0,0
2025-08-13,S01,P0003,165,8,0,157,0,0
2025-08-14,S01,P0003,157,8,0,149,0,0
2025-08-15,S01,P0003,149,6,0,143,0,0
2025-08-16,S01,P0003,143,14,0,129,0,0
2025-08-17,S01,P0003,129,6,0,123,0,0
2025-08-18,S01,P0003,123,8,0,115,0,0
2025-08-19,S01,P0003,115,9,0,106,0,0
2025-08-20,S01,P0003,106,11,0,95,0,0
2025-08-21,S01,P0003,95,5,0,90,0,0
2025-08-22,S01,P0003,90,10,0,80,0,0
2025-08-23,S01,P0003,80,3,0,77,0,0
2025-08-24,S01,P0003,77,7,0,70,0,0
2025-08-25,S01,P0003,70,8,0,62,0,0
2025-08-26,S01,P0003,62,13,0,49,0,0
2025-08-27,S01,P0003,49,10,0,39,0,0
2025-08-28,S01,P0003,39,7,0,32,0,0
2025-08-29,S01,P0003,32,8,0,24,0,0
2025-08-30,S01,P0003,24,10,0,14,0,0
2025-08-31,S01,P0003,14,9,239,244,49,0
2025-09-01,S01,P0003,244,3,0,241,46,0
2025-09-02,S01,P0003,241,5,0,236,41,0
2025-09-03,S01,P0003,236,5,0,231,36,0
2025-09-04,S01,P0003,231,12,0,219,24,0
2025-09-05,S01,P0003,219,9,0,210,15,0
2025-09-06,S01,P0003,210,6,0,204,9,0
2025-09-07,S01,P0003,204,5,0,199,4,0
2025-09-08,S01,P0003,199,8,0,191,0,0
2025-09-09,S01,P0003,191,7,0,184,0,0
2025-09-10,S01,P0003,184,11,0,173,0,0
2025-09-11,S01,P0003,173,7,0,166,0,0
2025-09-12,S01,P0003,166,7,0,159,0,0
2025-09-13,S01,P0003,159,10,0,149,0,0
2025-09-14,S01,P0003,149,16,0,133,0,0
2025-09-15,S01,P0003,133,7,0,126,0,0
2025-09-16,S01,P0003,126,4,0,122,0,0
2025-09-17,S01,P0003,122,8,0,114,0,0
2025-09-18,S01,P0003,114,6,0,108,0,0
2025-09-19,S01,P0003,108,7,0,101,0,0
2025-09-20,S01,P0003,101,7,0,94,0,0
2025-09-21,S01,P0003,94,12,0,82,0,0
2025-09-22,S01,P0003,82,5,0,77,0,0
2025-09-23,S01,P0003,77,5,0,72,0,0
2025-09-24,S01,P0003,72,4,0,68,0,0
2025-09-25,S01,P0003,68,8,0,60,0,0
2025-09-26,S01,P0003,60,5,0,55,0,0
2025-09-27,S01,P0003,55,6,0,49,0,0
2025-09-28,S01,P0003,49,7,0,42,0,0
2025-09-29,S01,P0003,42,3,0,39,0,0
2025-09-30,S01,P0003,39,8,0,31,0,0
2025-10-01,S01,P0003,31,5,0,26,0,0
2025-10-02,S01,P0003,26,8,0,18,0,0
2025-10-03,S01,P0003,18,7,0,11,0,0
2025-10-04,S01,P0003,11,6,239,244,49,0
2025-10-05,S01,P0003,244,10,0,234,39,0
2025-10-06,S01,P0003,234,7,0,227,32,0
2025-10-07,S01,P0003,227,11,0,216,21,0
2025-10-08,S01,P0003,216,8,0,208,13,0
2025-10-09,S01,P0003,208,5,0,203,8,0
2025-10-10,S01,P0003,203,9,0,194,0,0
2025-10-11,S01,P0003,194,9,0,185,0,0
2025-10-12,S01,P0003,185,12,0,173,0,0
2025-10-13,S01,P0003,173,8,0,165,0,0
2025-10-14,S01,P0003,165,10,0,155,0,0
2025-10-15,S01,P0003,155,8,0,147,0,0
2025-10-16,S01,P0003,147,7,0,140,0,0
2025-10-17,S01,P0003,140,4,0,136,0,0
2025-10-18,S01,P0003,136,7,0,129,0,0
2025-10-19,S01,P0003,129,9,0,120,0,0
2025-10-20,S01,P0003,120,9,0,111,0,0
2025-10-21,S01,P0003,111,7,0,104,0,0
2025-10-22,S01,P0003,104,11,0,93,0,0
2025-10-23,S01,P0003,93,5,0,88,0,0
2025-10-24,S01,P0003,88,9,0,79,0,0
2025-10-25,S01,P0003,79,10,0,69,0,0
2025-10-26,S01,P0003,69,8,0,61,0,0
2025-10-27,S01,P0003,61,8,0,53,0,0
2025-10-28,S01,P0003,53,12,0,41,0,0
2025-10-29,S01,P0003,41,4,0,37,0,0
2025-10-30,S01,P0003,37,10,0,27,0,0
2025-10-31,S01,P0003,27,5,0,22,0,0
2025-11-01,S01,P0003,22,10,0,12,0,0
2025-11-02,S01,P0003,12,11,243,244,49,0
2025-11-03,S01,P0003,244,9,0,235,40,0
2025-11-04,S01,P0003,235,4,0,231,36,0
2025-11-05,S01,P0003,231,4,0,227,32,0
2025-11-06,S01,P0003,227,10,0,217,22,0
2025-11-07,S01,P0003,217,8,0,209,14,0
2025-11-08,S01,P0003,209,9,0,200,5,0
2025-11-09,S01,P0003,200,10,0,190,0,0
2025-11-10,S01,P0003,190,6,0,184,0,0
2025-11-11,S01,P0003,184,5,0,179,0,0
2025-11-12,S01,P0003,179,7,0,172,0,0
2025-11-13,S01,P0003,172,5,0,167,0,0
2025-11-14,S01,P0003,167,6,0,161,0,0
2025-11-15,S01,P0003,161,9,0,152,0,0
2025-11-16,S01,P0003,152,11,0,141,0,0
2025-11-17,S01,P0003,141,8,0,133,0,0
2025-11-18,S01,P0003,133,6,0,127,0,0
2025-11-19,S01,P0003,127,8,0,119,0,0
2025-11-20,S01,P0003,119,12,0,107,0,0
2025-11-21,S01,P0003,107,13,0,94,0,0
2025-11-22,S01,P0003,94,6,0,88,0,0
2025-11-23,S01,P0003,88,10,0,78,0,0
2025-11-24,S01,P0003,78,6,0,72,0,0
2025-11-25,S01,P0003,72,7,0,65,0,0
2025-11-26,S01,P0003,65,8,0,57,0,0
2025-11-27,S01,P0003,57,13,0,44,0,0
2025-11-28,S01,P0003,44,8,0,36,0,0
2025-11-29,S01,P0003,36,8,0,28,0,0
2025-11-30,S01,P0003,28,10,0,18,0,0
2025-12-01,S01,P0003,18,9,235,244,49,0
2025-12-02,S01,P0003,244,6,0,238,43,0
2025-12-03,S01,P0003,238,8,0,230,35,0
2025-12-04,S01,P0003,230,10,0,220,25,0
2025-12-05,S01,P0003,220,8,0,212,17,0
2025-12-06,S01,P0003,212,14,0,198,3,0
2025-12-07,S01,P0003,198,8,0,190,0,0
