date,store_id,product_id,sales_lag_1,sales_lag_7,rolling_7d_demand,closing_stock,promo_flag,stockout_within_3_days,reorder_point,max_stock
2025-12-26,S01,P0001,20.0,17.0,23.285714285714285,128,0,0,42,266
2025-12-27,S01,P0001,18.0,26.0,23.428571428571427,101,0,0,42,266
2025-12-28,S01,P0001,27.0,27.0,23.571428571428573,82,0,0,42,266
2025-12-29,S01,P0001,19.0,21.0,22.428571428571427,66,0,0,42,266
2025-12-30,S01,P0001,16.0,25.0,21.714285714285715,51,0,0,42,266
2025-12-31,S01,P0001,15.0,27.0,20.285714285714285,266,0,0,42,266
2025-01-08,S01,P0002,10.0,3.0,6.571428571428571,68,0,0,19,279
2025-01-09,S01,P0002,5.0,9.0,6.857142857142857,56,0,0,19,279
2025-01-10,S01,P0002,12.0,4.0,7.285714285714286,49,0,0,19,279
2025-01-11,S01,P0002,7.0,9.0,7.714285714285714,38,0,0,19,279
2025-01-12,S01,P0002,11.0,6.0,8.0,32,0,0,19,279
2025-01-13,S01,P0002,6.0,5.0,8.0,26,0,0,19,279
2025-01-14,S01,P0002,6.0,10.0,8.142857142857142,279,0,0,19,279
2025-01-15,S01,P0002,9.0,5.0,8.0,270,0,0,19,279
2025-01-16,S01,P0002,9.0,12.0,8.571428571428571,266,0,0,19,279
2025-01-17,S01,P0002,4.0,7.0,7.428571428571429,261,0,0,19,279
2025-01-18,S01,P0002,5.0,11.0,7.142857142857143,249,0,0,19,279
2025-01-19,S01,P0002,12.0,6.0,7.285714285714286,242,0,0,19,279
2025-01-20,S01,P0002,7.0,6.0,7.428571428571429,233,0,0,19,279
2025-01-21,S01,P0002,9.0,9.0,7.857142857142857,227,0,0,19,279
2025-01-22,S01,P0002,6.0,9.0,7.428571428571429,218,0,0,19,279
2025-01-23,S01,P0002,9.0,4.0,7.428571428571429,212,0,0,19,279
2025-01-24,S01,P0002,6.0,5.0,7.714285714285714,203,0,0,19,279
2025-01-25,S01,P0002,9.0,12.0,8.285714285714286,188,0,0,19,279
2025-01-26,S01,P0002,15.0,7.0,8.714285714285714,180,0,0,19,279
2025-01-27,S01,P0002,8.0,9.0,8.857142857142858,172,0,0,19,279
2025-01-28,S01,P0002,8.0,6.0,8.714285714285714,163,0,0,19,279
2025-01-29,S01,P0002,9.0,9.0,9.142857142857142,157,0,0,19,279
2025-01-30,S01,P0002,6.0,6.0,8.714285714285714,150,0,0,19,279
2025-01-31,S01,P0002,7.0,9.0,8.857142857142858,141,0,0,19,279
2025-02-01,S01,P0002,9.0,15.0,8.857142857142858,133,0,0,19,279
2025-02-02,S01,P0002,8.0,8.0,7.857142857142857,122,0,0,19,279
2025-02-03,S01,P0002,11.0,8.0,8.285714285714286,110,0,0,19,279
2025-02-04,S01,P0002,12.0,9.0,8.857142857142858,104,0,0,19,279
2025-02-05,S01,P0002,6.0,6.0,8.428571428571429,98,0,0,19,279
2025-02-06,S01,P0002,6.0,7.0,8.428571428571429,94,0,0,19,279
2025-02-07,S01,P0002,4.0,9.0,8.0,87,0,0,19,279
2025-02-08,S01,P0002,7.0,8.0,7.714285714285714,78,0,0,19,279
2025-02-09,S01,P0002,9.0,11.0,7.857142857142857,73,0,0,19,279
2025-02-10,S01,P0002,5.0,12.0,7.0,67,0,0,19,279
2025-02-11,S01,P0002,6.0,6.0,6.142857142857143,62,0,0,19,279
2025-02-12,S01,P0002,5.0,6.0,6.0,50,0,0,19,279
2025-02-13,S01,P0002,12.0,4.0,6.857142857142857,46,0,0,19,279
2025-02-14,S01,P0002,4.0,7.0,6.857142857142857,38,0,0,19,279
2025-02-15,S01,P0002,8.0,9.0,7.0,29,0,0,19,279
2025-02-16,S01,P0002,9.0,5.0,7.0,20,0,0,19,279
2025-02-17,S01,P0002,9.0,6.0,7.571428571428571,279,0,0,19,279
2025-02-18,S01,P0002,12.0,5.0,8.428571428571429,271,0,0,19,279
2025-02-19,S01,P0002,8.0,12.0,8.857142857142858,262,0,0,19,279
2025-02-20,S01,P0002,9.0,4.0,8.428571428571429,254,0,0,19,279
2025-02-21,S01,P0002,8.0,8.0,9.0,248,0,0,19,279
2025-02-22,S01,P0002,6.0,9.0,8.714285714285714,241,0,0,19,279
2025-02-23,S01,P0002,7.0,9.0,8.428571428571429,234,0,0,19,279
2025-02-24,S01,P0002,7.0,12.0,8.142857142857142,228,0,0,19,279
2025-02-25,S01,P0002,6.0,8.0,7.285714285714286,223,0,0,19,279
2025-02-26,S01,P0002,5.0,9.0,6.857142857142857,215,0,0,19,279
2025-02-27,S01,P0002,8.0,8.0,6.714285714285714,206,0,0,19,279
2025-02-28,S01,P0002,9.0,6.0,6.857142857142857,194,0,0,19,279
2025-03-01,S01,P0002,12.0,7.0,7.714285714285714,183,0,0,19,279
2025-03-02,S01,P0002,11.0,7.0,8.285714285714286,171,0,0,19,279
2025-03-03,S01,P0002,12.0,6.0,9.0,164,0,0,19,279
2025-03-04,S01,P0002,7.0,5.0,9.142857142857142,156,0,0,19,279
2025-03-05,S01,P0002,8.0,8.0,9.571428571428571,151,0,0,19,279
2025-03-06,S01,P0002,5.0,9.0,9.142857142857142,144,0,0,19,279
2025-03-07,S01,P0002,7.0,12.0,8.857142857142858,139,0,0,19,279
2025-03-08,S01,P0002,5.0,11.0,7.857142857142857,130,0,0,19,279
2025-03-09,S01,P0002,9.0,12.0,7.571428571428571,122,0,0,19,279
2025-03-10,S01,P0002,8.0,7.0,7.0,114,0,0,19,279
2025-03-11,S01,P0002,8.0,8.0,7.142857142857143,102,0,0,19,279
2025-03-12,S01,P0002,12.0,5.0,7.714285714285714,93,0,0,19,279
2025-03-13,S01,P0002,9.0,7.0,8.285714285714286,89,0,0,19,279
2025-03-14,S01,P0002,4.0,5.0,7.857142857142857,79,0,0,19,279
2025-03-15,S01,P0002,10.0,9.0,8.571428571428571,70,0,0,19,279
2025-03-16,S01,P0002,9.0,8.0,8.571428571428571,64,0,0,19,279
2025-03-17,S01,P0002,6.0,8.0,8.285714285714286,56,0,0,19,279
2025-03-18,S01,P0002,8.0,12.0,8.285714285714286,46,0,0,19,279
2025-03-19,S01,P0002,10.0,9.0,8.0,38,0,0,19,279
2025-03-20,S01,P0002,8.0,4.0,7.857142857142857,28,0,0,19,279
2025-03-21,S01,P0002,10.0,10.0,8.714285714285714,21,0,0,19,279
2025-03-22,S01,P0002,7.0,9.0,8.285714285714286,279,0,0,19,279
2025-03-23,S01,P0002,13.0,6.0,8.857142857142858,268,0,0,19,279
2025-03-24,S01,P0002,11.0,8.0,9.571428571428571,256,0,0,19,279
2025-03-25,S01,P0002,12.0,10.0,10.142857142857142,252,0,0,19,279
2025-03-26,S01,P0002,4.0,8.0,9.285714285714286,244,0,0,19,279
2025-03-27,S01,P0002,8.0,10.0,9.285714285714286,238,0,0,19,279
2025-03-28,S01,P0002,6.0,7.0,8.714285714285714,232,0,0,19,279
2025-03-29,S01,P0002,6.0,13.0,8.571428571428571,227,0,0,19,279
2025-03-30,S01,P0002,5.0,11.0,7.428571428571429,215,0,0,19,279
2025-03-31,S01,P0002,12.0,12.0,7.571428571428571,209,0,0,19,279
2025-04-01,S01,P0002,6.0,4.0,6.714285714285714,205,0,0,19,279
2025-04-02,S01,P0002,4.0,8.0,6.714285714285714,199,0,0,19,279
2025-04-03,S01,P0002,6.0,6.0,6.428571428571429,193,0,0,19,279
2025-04-04,S01,P0002,6.0,6.0,6.428571428571429,181,0,0,19,279
2025-04-05,S01,P0002,12.0,5.0,7.285714285714286,171,0,0,19,279
2025-04-06,S01,P0002,10.0,12.0,8.0,165,0,0,19,279
2025-04-07,S01,P0002,6.0,6.0,7.142857142857143,162,0,0,19,279
2025-04-08,S01,P0002,3.0,4.0,6.714285714285714,154,0,0,19,279
2025-04-09,S01,P0002,8.0,6.0,7.285714285714286,150,0,0,19,279
2025-04-10,S01,P0002,4.0,6.0,7.0,143,0,0,19,279
2025-04-11,S01,P0002,7.0,12.0,7.142857142857143,132,0,0,19,279
2025-04-12,S01,P0002,11.0,10.0,7.0,121,0,0,19,279
2025-04-13,S01,P0002,11.0,6.0,7.142857142857143,107,0,0,19,279
2025-04-14,S01,P0002,14.0,3.0,8.285714285714286,101,0,0,19,279
2025-04-15,S01,P0002,6.0,8.0,8.714285714285714,91,0,0,19,279
2025-04-16,S01,P0002,10.0,4.0,9.0,84,0,0,19,279
2025-04-17,S01,P0002,7.0,7.0,9.428571428571429,76,0,0,19,279
2025-04-18,S01,P0002,8.0,11.0,9.571428571428571,71,0,0,19,279
2025-04-19,S01,P0002,5.0,11.0,8.714285714285714,64,0,0,19,279
2025-04-20,S01,P0002,7.0,14.0,8.142857142857142,53,0,0,19,279
2025-04-21,S01,P0002,11.0,6.0,7.714285714285714,46,0,0,19,279
2025-04-22,S01,P0002,7.0,10.0,7.857142857142857,36,0,0,19,279
2025-04-23,S01,P0002,10.0,7.0,7.857142857142857,27,0,0,19,279
2025-04-24,S01,P0002,9.0,8.0,8.142857142857142,279,0,0,19,279
2025-04-25,S01,P0002,11.0,5.0,8.571428571428571,273,0,0,19,279
2025-04-26,S01,P0002,6.0,7.0,8.714285714285714,266,0,0,19,279
2025-04-27,S01,P0002,7.0,11.0,8.714285714285714,257,0,0,19,279
2025-04-28,S01,P0002,9.0,7.0,8.428571428571429,248,0,0,19,279
2025-04-29,S01,P0002,9.0,10.0,8.714285714285714,243,0,0,19,279
2025-04-30,S01,P0002,5.0,9.0,8.0,237,0,0,19,279
2025-05-01,S01,P0002,6.0,11.0,7.571428571428571,230,0,0,19,279
2025-05-02,S01,P0002,7.0,6.0,7.0,221,0,0,19,279
2025-05-03,S01,P0002,9.0,7.0,7.428571428571429,212,0,0,19,279
2025-05-04,S01,P0002,9.0,9.0,7.714285714285714,203,0,0,19,279
2025-05-05,S01,P0002,9.0,9.0,7.714285714285714,195,0,0,19,279
2025-05-06,S01,P0002,8.0,5.0,7.571428571428571,189,0,0,19,279
2025-05-07,S01,P0002,6.0,6.0,7.714285714285714,182,0,0,19,279
2025-05-08,S01,P0002,7.0,7.0,7.857142857142857,174,0,0,19,279
2025-05-09,S01,P0002,8.0,9.0,8.0,164,0,0,19,279
2025-05-10,S01,P0002,10.0,9.0,8.142857142857142,149,0,0,19,279
2025-05-11,S01,P0002,15.0,9.0,9.0,141,0,0,19,279
2025-05-12,S01,P0002,8.0,8.0,8.857142857142858,130,0,0,19,279
2025-05-13,S01,P0002,11.0,6.0,9.285714285714286,126,0,0,19,279
2025-05-14,S01,P0002,4.0,7.0,9.0,117,0,0,19,279
2025-05-15,S01,P0002,9.0,8.0,9.285714285714286,108,0,0,19,279
2025-05-16,S01,P0002,9.0,10.0,9.428571428571429,101,0,0,19,279
2025-05-17,S01,P0002,7.0,15.0,9.0,92,0,0,19,279
2025-05-18,S01,P0002,9.0,8.0,8.142857142857142,83,0,0,19,279
2025-05-19,S01,P0002,9.0,11.0,8.285714285714286,71,0,0,19,279
2025-05-20,S01,P0002,12.0,4.0,8.428571428571429,64,0,0,19,279
2025-05-21,S01,P0002,7.0,9.0,8.857142857142858,56,0,0,19,279
2025-05-22,S01,P0002,8.0,9.0,8.714285714285714,47,0,0,19,279
2025-05-23,S01,P0002,9.0,7.0,8.714285714285714,44,0,0,19,279
2025-05-24,S01,P0002,3.0,9.0,8.142857142857142,34,0,0,19,279
2025-05-25,S01,P0002,10.0,9.0,8.285714285714286,27,0,0,19,279
2025-05-26,S01,P0002,7.0,12.0,8.0,23,0,0,19,279
2025-05-27,S01,P0002,4.0,7.0,6.857142857142857,279,0,0,19,279
2025-05-28,S01,P0002,14.0,8.0,7.857142857142857,272,0,0,19,279
2025-05-29,S01,P0002,7.0,9.0,7.714285714285714,264,0,0,19,279
2025-05-30,S01,P0002,8.0,3.0,7.571428571428571,260,0,0,19,279
2025-05-31,S01,P0002,4.0,10.0,7.714285714285714,254,0,0,19,279
2025-06-01,S01,P0002,6.0,7.0,7.142857142857143,252,0,0,19,279
2025-06-02,S01,P0002,2.0,4.0,6.428571428571429,244,0,0,19,279
2025-06-03,S01,P0002,8.0,14.0,7.0,236,0,0,19,279
2025-06-04,S01,P0002,8.0,7.0,6.142857142857143,225,0,0,19,279
2025-06-05,S01,P0002,11.0,8.0,6.714285714285714,222,0,0,19,279
2025-06-06,S01,P0002,3.0,4.0,6.0,216,0,0,19,279
2025-06-07,S01,P0002,6.0,6.0,6.285714285714286,208,0,0,19,279
2025-06-08,S01,P0002,8.0,2.0,6.571428571428571,201,0,0,19,279
2025-06-09,S01,P0002,7.0,8.0,7.285714285714286,197,0,0,19,279
2025-06-10,S01,P0002,4.0,8.0,6.714285714285714,192,0,0,19,279
2025-06-11,S01,P0002,5.0,11.0,6.285714285714286,181,0,0,19,279
2025-06-12,S01,P0002,11.0,3.0,6.285714285714286,169,0,0,19,279
2025-06-13,S01,P0002,12.0,6.0,7.571428571428571,164,0,0,19,279
2025-06-14,S01,P0002,5.0,8.0,7.428571428571429,156,0,0,19,279
2025-06-15,S01,P0002,8.0,7.0,7.428571428571429,150,0,0,19,279
2025-06-16,S01,P0002,6.0,4.0,7.285714285714286,146,0,0,19,279
2025-06-17,S01,P0002,4.0,5.0,7.285714285714286,142,0,0,19,279
2025-06-18,S01,P0002,4.0,11.0,7.142857142857143,131,0,0,19,279
2025-06-19,S01,P0002,11.0,12.0,7.142857142857143,123,0,0,19,279
2025-06-20,S01,P0002,8.0,5.0,6.571428571428571,120,0,0,19,279
2025-06-21,S01,P0002,3.0,8.0,6.285714285714286,111,0,0,19,279
2025-06-22,S01,P0002,9.0,6.0,6.428571428571429,103,0,0,19,279
2025-06-23,S01,P0002,8.0,4.0,6.714285714285714,93,0,0,19,279
2025-06-24,S01,P0002,10.0,4.0,7.571428571428571,82,0,0,19,279
2025-06-25,S01,P0002,11.0,11.0,8.571428571428571,71,0,0,19,279
2025-06-26,S01,P0002,11.0,8.0,8.571428571428571,64,0,0,19,279
2025-06-27,S01,P0002,7.0,3.0,8.428571428571429,58,0,0,19,279
2025-06-28,S01,P0002,6.0,9.0,8.857142857142858,50,0,0,19,279
2025-06-29,S01,P0002,8.0,8.0,8.714285714285714,44,0,0,19,279
2025-06-30,S01,P0002,6.0,10.0,8.428571428571429,34,0,0,19,279
2025-07-01,S01,P0002,10.0,11.0,8.428571428571429,30,0,0,19,279
2025-07-02,S01,P0002,4.0,11.0,7.428571428571429,24,0,0,19,279
2025-07-03,S01,P0002,6.0,7.0,6.714285714285714,279,0,0,19,279
2025-07-04,S01,P0002,5.0,6.0,6.428571428571429,275,0,0,19,279
2025-07-05,S01,P0002,4.0,8.0,6.142857142857143,263,0,0,19,279
2025-07-06,S01,P0002,12.0,6.0,6.714285714285714,252,0,0,19,279
2025-07-07,S01,P0002,11.0,10.0,7.428571428571429,246,0,0,19,279
2025-07-08,S01,P0002,6.0,4.0,6.857142857142857,242,0,0,19,279
2025-07-09,S01,P0002,4.0,6.0,6.857142857142857,238,0,0,19,279
2025-07-10,S01,P0002,4.0,5.0,6.571428571428571,236,0,0,19,279
2025-07-11,S01,P0002,2.0,4.0,6.142857142857143,230,0,0,19,279
2025-07-12,S01,P0002,6.0,12.0,6.428571428571429,218,0,0,19,279
2025-07-13,S01,P0002,12.0,11.0,6.428571428571429,207,0,0,19,279
2025-07-14,S01,P0002,11.0,6.0,6.428571428571429,200,0,0,19,279
2025-07-15,S01,P0002,7.0,4.0,6.571428571428571,193,0,0,19,279
2025-07-16,S01,P0002,7.0,4.0,7.0,186,0,0,19,279
2025-07-17,S01,P0002,7.0,2.0,7.428571428571429,179,0,0,19,279
2025-07-18,S01,P0002,7.0,6.0,8.142857142857142,176,0,0,19,279
2025-07-19,S01,P0002,3.0,12.0,7.714285714285714,172,0,0,19,279
2025-07-20,S01,P0002,4.0,11.0,6.571428571428571,166,0,0,19,279
2025-07-21,S01,P0002,6.0,7.0,5.857142857142857,156,0,0,19,279
2025-07-22,S01,P0002,10.0,7.0,6.285714285714286,152,0,0,19,279
2025-07-23,S01,P0002,4.0,7.0,5.857142857142857,147,0,0,19,279
2025-07-24,S01,P0002,5.0,7.0,5.571428571428571,139,0,0,19,279
2025-07-25,S01,P0002,8.0,3.0,5.714285714285714,136,0,0,19,279
2025-07-26,S01,P0002,3.0,4.0,5.714285714285714,125,0,0,19,279
2025-07-27,S01,P0002,11.0,6.0,6.714285714285714,118,0,0,19,279
2025-07-28,S01,P0002,7.0,10.0,6.857142857142857,110,0,0,19,279
2025-07-29,S01,P0002,8.0,4.0,6.571428571428571,106,0,0,19,279
2025-07-30,S01,P0002,4.0,5.0,6.571428571428571,99,0,0,19,279
2025-07-31,S01,P0002,7.0,8.0,6.857142857142857,94,0,0,19,279
2025-08-01,S01,P0002,5.0,3.0,6.428571428571429,91,0,0,19,279
2025-08-02,S01,P0002,3.0,11.0,6.428571428571429,79,0,0,19,279
2025-08-03,S01,P0002,12.0,7.0,6.571428571428571,73,0,0,19,279
2025-08-04,S01,P0002,6.0,8.0,6.428571428571429,61,0,0,19,279
2025-08-05,S01,P0002,12.0,4.0,7.0,57,0,0,19,279
2025-08-06,S01,P0002,4.0,7.0,7.0,54,0,0,19,279
2025-08-07,S01,P0002,3.0,5.0,6.428571428571429,48,0,0,19,279
2025-08-08,S01,P0002,6.0,3.0,6.571428571428571,45,0,0,19,279
2025-08-09,S01,P0002,3.0,12.0,6.571428571428571,38,0,0,19,279
2025-08-10,S01,P0002,7.0,6.0,5.857142857142857,27,0,0,19,279
2025-08-11,S01,P0002,11.0,12.0,6.571428571428571,23,0,0,19,279
2025-08-12,S01,P0002,4.0,4.0,5.428571428571429,20,0,0,19,279
2025-08-13,S01,P0002,3.0,3.0,5.285714285714286,279,0,0,19,279
2025-08-14,S01,P0002,11.0,6.0,6.428571428571429,273,0,0,19,279
2025-08-15,S01,P0002,6.0,3.0,6.428571428571429,270,0,0,19,279
2025-08-16,S01,P0002,3.0,7.0,6.428571428571429,258,0,0,19,279
2025-08-17,S01,P0002,12.0,11.0,7.142857142857143,254,0,0,19,279
2025-08-18,S01,P0002,4.0,4.0,6.142857142857143,249,0,0,19,279
2025-08-19,S01,P0002,5.0,3.0,6.285714285714286,247,0,0,19,279
2025-08-20,S01,P0002,2.0,11.0,6.142857142857143,238,0,0,19,279
2025-08-21,S01,P0002,9.0,6.0,5.857142857142857,228,0,0,19,279
2025-08-22,S01,P0002,10.0,3.0,6.428571428571429,222,0,0,19,279
2025-08-23,S01,P0002,6.0,12.0,6.857142857142857,215,0,0,19,279
2025-08-24,S01,P0002,7.0,4.0,6.142857142857143,202,0,0,19,279
2025-08-25,S01,P0002,13.0,5.0,7.428571428571429,193,0,0,19,279
2025-08-26,S01,P0002,9.0,2.0,8.0,188,0,0,19,279
2025-08-27,S01,P0002,5.0,9.0,8.428571428571429,180,0,0,19,279
2025-08-28,S01,P0002,8.0,10.0,8.285714285714286,173,0,0,19,279
2025-08-29,S01,P0002,7.0,6.0,7.857142857142857,166,0,0,19,279
2025-08-30,S01,P0002,7.0,7.0,8.0,160,0,0,19,279
2025-08-31,S01,P0002,6.0,13.0,7.857142857142857,152,0,0,19,279
2025-09-01,S01,P0002,8.0,9.0,7.142857142857143,147,0,0,19,279
2025-09-02,S01,P0002,5.0,5.0,6.571428571428571,139,0,0,19,279
2025-09-03,S01,P0002,8.0,8.0,7.0,135,0,0,19,279
2025-09-04,S01,P0002,4.0,7.0,6.428571428571429,130,0,0,19,279
2025-09-05,S01,P0002,5.0,7.0,6.142857142857143,125,0,0,19,279
2025-09-06,S01,P0002,5.0,6.0,5.857142857142857,118,0,0,19,279
2025-09-07,S01,P0002,7.0,8.0,6.0,111,0,0,19,279
2025-09-08,S01,P0002,7.0,5.0,5.857142857142857,103,0,0,19,279
2025-09-09,S01,P0002,8.0,8.0,6.285714285714286,97,0,0,19,279
2025-09-10,S01,P0002,6.0,4.0,6.0,93,0,0,19,279
2025-09-11,S01,P0002,4.0,5.0,6.0,86,0,0,19,279
2025-09-12,S01,P0002,7.0,5.0,6.285714285714286,84,0,0,19,279
2025-09-13,S01,P0002,2.0,7.0,5.857142857142857,77,0,0,19,279
2025-09-14,S01,P0002,7.0,7.0,5.857142857142857,73,0,0,19,279
2025-09-15,S01,P0002,4.0,8.0,5.428571428571429,68,0,0,19,279
2025-09-16,S01,P0002,5.0,6.0,5.0,64,0,0,19,279
2025-09-17,S01,P0002,4.0,4.0,4.714285714285714,54,0,0,19,279
2025-09-18,S01,P0002,10.0,7.0,5.571428571428571,49,0,0,19,279
2025-09-19,S01,P0002,5.0,2.0,5.285714285714286,40,0,0,19,279
2025-09-20,S01,P0002,9.0,7.0,6.285714285714286,33,0,0,19,279
2025-09-21,S01,P0002,7.0,4.0,6.285714285714286,29,0,0,19,279
2025-09-22,S01,P0002,4.0,5.0,6.285714285714286,25,0,0,19,279
2025-09-23,S01,P0002,4.0,4.0,6.142857142857143,20,0,0,19,279
2025-09-24,S01,P0002,5.0,10.0,6.285714285714286,279,0,0,19,279
2025-09-25,S01,P0002,6.0,5.0,5.714285714285714,274,0,0,19,279
2025-09-26,S01,P0002,5.0,9.0,5.714285714285714,265,0,0,19,279
2025-09-27,S01,P0002,9.0,7.0,5.714285714285714,257,0,0,19,279
2025-09-28,S01,P0002,8.0,4.0,5.857142857142857,249,0,0,19,279
2025-09-29,S01,P0002,8.0,4.0,6.428571428571429,247,0,0,19,279
2025-09-30,S01,P0002,2.0,5.0,6.142857142857143,242,0,0,19,279
2025-10-01,S01,P0002,5.0,6.0,6.142857142857143,238,0,0,19,279
2025-10-02,S01,P0002,4.0,5.0,5.857142857142857,234,0,0,19,279
2025-10-03,S01,P0002,4.0,9.0,5.714285714285714,228,0,0,19,279
2025-10-04,S01,P0002,6.0,8.0,5.285714285714286,218,0,0,19,279
2025-10-05,S01,P0002,10.0,8.0,5.571428571428571,213,0,0,19,279
2025-10-06,S01,P0002,5.0,2.0,5.142857142857143,208,0,0,19,279
2025-10-07,S01,P0002,5.0,5.0,5.571428571428571,202,0,0,19,279
2025-10-08,S01,P0002,6.0,4.0,5.714285714285714,199,0,0,19,279
2025-10-09,S01,P0002,3.0,4.0,5.571428571428571,190,0,0,19,279
2025-10-10,S01,P0002,9.0,6.0,6.285714285714286,185,0,0,19,279
2025-10-11,S01,P0002,5.0,10.0,6.142857142857143,179,0,0,19,279
2025-10-12,S01,P0002,6.0,5.0,5.571428571428571,171,0,0,19,279
2025-10-13,S01,P0002,8.0,5.0,6.0,165,0,0,19,279
2025-10-14,S01,P0002,6.0,6.0,6.142857142857143,162,0,0,19,279
2025-10-15,S01,P0002,3.0,3.0,5.714285714285714,153,0,0,19,279
2025-10-16,S01,P0002,9.0,9.0,6.571428571428571,148,0,0,19,279
2025-10-17,S01,P0002,5.0,5.0,6.0,137,0,0,19,279
2025-10-18,S01,P0002,11.0,6.0,6.857142857142857,133,0,0,19,279
2025-10-19,S01,P0002,4.0,8.0,6.571428571428571,127,0,0,19,279
2025-10-20,S01,P0002,6.0,6.0,6.285714285714286,118,0,0,19,279
2025-10-21,S01,P0002,9.0,3.0,6.714285714285714,113,0,0,19,279
2025-10-22,S01,P0002,5.0,9.0,7.0,107,0,0,19,279
2025-10-23,S01,P0002,6.0,5.0,6.571428571428571,104,0,0,19,279
2025-10-24,S01,P0002,3.0,11.0,6.285714285714286,100,0,0,19,279
2025-10-25,S01,P0002,4.0,4.0,5.285714285714286,90,0,0,19,279
2025-10-26,S01,P0002,10.0,6.0,6.142857142857143,82,0,0,19,279
2025-10-27,S01,P0002,8.0,9.0,6.428571428571429,80,0,0,19,279
2025-10-28,S01,P0002,2.0,5.0,5.428571428571429,74,0,0,19,279
2025-10-29,S01,P0002,6.0,6.0,5.571428571428571,67,0,0,19,279
2025-10-30,S01,P0002,7.0,3.0,5.714285714285714,55,0,0,19,279
2025-10-31,S01,P0002,12.0,4.0,7.0,47,0,0,19,279
2025-11-01,S01,P0002,8.0,10.0,7.571428571428571,37,0,0,19,279
2025-11-02,S01,P0002,10.0,8.0,7.571428571428571,29,0,0,19,279
2025-11-03,S01,P0002,8.0,2.0,7.571428571428571,22,0,0,19,279
2025-11-04,S01,P0002,7.0,6.0,8.285714285714286,279,0,0,19,279
2025-11-05,S01,P0002,6.0,7.0,8.285714285714286,276,0,0,19,279
2025-11-06,S01,P0002,3.0,12.0,7.714285714285714,270,0,0,19,279
2025-11-07,S01,P0002,6.0,8.0,6.857142857142857,263,0,0,19,279
2025-11-08,S01,P0002,7.0,10.0,6.714285714285714,256,0,0,19,279
2025-11-09,S01,P0002,7.0,8.0,6.285714285714286,249,0,0,19,279
2025-11-10,S01,P0002,7.0,7.0,6.142857142857143,245,0,0,19,279
2025-11-11,S01,P0002,4.0,6.0,5.714285714285714,237,0,0,19,279
2025-11-12,S01,P0002,8.0,3.0,6.0,233,0,0,19,279
2025-11-13,S01,P0002,4.0,6.0,6.142857142857143,230,0,0,19,279
2025-11-14,S01,P0002,3.0,7.0,5.714285714285714,226,0,0,19,279
2025-11-15,S01,P0002,4.0,7.0,5.285714285714286,220,0,0,19,279
2025-11-16,S01,P0002,6.0,7.0,5.142857142857143,213,0,0,19,279
2025-11-17,S01,P0002,7.0,4.0,5.142857142857143,201,0,0,19,279
2025-11-18,S01,P0002,12.0,8.0,6.285714285714286,193,0,0,19,279
2025-11-19,S01,P0002,8.0,4.0,6.285714285714286,187,0,0,19,279
2025-11-20,S01,P0002,6.0,3.0,6.571428571428571,179,0,0,19,279
2025-11-21,S01,P0002,8.0,4.0,7.285714285714286,175,0,0,19,279
2025-11-22,S01,P0002,4.0,6.0,7.285714285714286,166,0,0,19,279
2025-11-23,S01,P0002,9.0,7.0,7.714285714285714,158,0,0,19,279
2025-11-24,S01,P0002,8.0,12.0,7.857142857142857,157,0,0,19,279
2025-11-25,S01,P0002,1.0,8.0,6.285714285714286,150,0,0,19,279
2025-11-26,S01,P0002,7.0,6.0,6.142857142857143,146,0,0,19,279
2025-11-27,S01,P0002,4.0,8.0,5.857142857142857,139,0,0,19,279
2025-11-28,S01,P0002,7.0,4.0,5.714285714285714,133,0,0,19,279
2025-11-29,S01,P0002,6.0,9.0,6.0,126,0,0,19,279
2025-11-30,S01,P0002,7.0,8.0,5.714285714285714,121,0,0,19,279
2025-12-01,S01,P0002,5.0,1.0,5.285714285714286,117,0,0,19,279
2025-12-02,S01,P0002,4.0,7.0,5.714285714285714,110,0,0,19,279
2025-12-03,S01,P0002,7.0,4.0,5.714285714285714,104,0,0,19,279
2025-12-04,S01,P0002,6.0,7.0,6.0,100,0,0,19,279
2025-12-05,S01,P0002,4.0,6.0,5.571428571428571,95,0,0,19,279
2025-12-06,S01,P0002,5.0,7.0,5.428571428571429,85,0,0,19,279
2025-12-07,S01,P0002,10.0,5.0,5.857142857142857,77,0,0,19,279
2025-12-08,S01,P0002,8.0,4.0,6.285714285714286,71,0,0,19,279
2025-12-09,S01,P0002,6.0,7.0,6.571428571428571,68,0,0,19,279
2025-12-10,S01,P0002,3.0,6.0,6.0,56,0,0,19,279
2025-12-11,S01,P0002,12.0,4.0,6.857142857142857,55,0,0,19,279
2025-12-12,S01,P0002,1.0,5.0,6.428571428571429,46,0,0,19,279
2025-12-13,S01,P0002,9.0,10.0,7.0,39,0,0,19,279
2025-12-14,S01,P0002,7.0,8.0,6.571428571428571,33,0,0,19,279
2025-12-15,S01,P0002,6.0,6.0,6.285714285714286,22,0,0,19,279
2025-12-16,S01,P0002,11.0,3.0,7.0,279,0,0,19,279
2025-12-17,S01,P0002,7.0,12.0,7.571428571428571,276,0,0,19,279
2025-12-18,S01,P0002,3.0,1.0,6.285714285714286,271,0,0,19,279
2025-12-19,S01,P0002,5.0,9.0,6.857142857142857,264,0,0,19,279
